game_id,game_date,principal_team,opponent_team,home_team,principal_score,opponent_score,delta_avg_points_per_game,delta_field_goals_pct,delta_avg_off_rebounds,delta_avg_free_throws_att,delta_avg_free_throws_pct,delta_avg_turnovers,delta_win_pct,game_result
c1446103-03ee-4b1e-bf00-aea3bfc48167,2015-12-10,IPFW,Indiana,False,65,90,-17.111111111111114,-0.11911111111111118,-3.4444444444444446,-2.0,0.037444444444444544,-2.4444444444444446,0.0,LOSS
ffd5e888-a85e-4f0d-b46c-4031820ce1e8,2015-12-10,Tennessee-Martin,Texas Tech,False,49,68,-8.523809523809533,-0.014880952380952337,-0.7619047619047628,-11.952380952380954,-0.046761904761904845,0.3809523809523796,-0.6904761904761905,LOSS
81f27072-f7cb-4a8a-9fb7-ee0cd13f1743,2015-12-10,Arizona,Fresno State,True,85,72,-1.0357142857142918,0.03964285714285722,-2.946428571428571,-1.2321428571428577,-0.0351428571428572,1.8214285714285712,0.1607142857142857,WIN
55444162-2f15-4609-b0ff-e7875143129a,2015-12-10,Toledo,Detroit,False,72,75,3.0714285714285694,0.08524999999999999,-4.107142857142857,3.2142857142857153,-0.03464285714285708,0.07142857142857117,0.4642857142857143,LOSS
1e0f7581-565f-4ca9-8f14-29bdf8293765,2015-12-10,Utah Valley,Weber State,True,84,81,-8.500000000000007,-0.1125,0.666666666666667,-4.5,0.01683333333333337,4.333333333333334,-0.5,WIN
aeb6f619-d00e-4777-be2b-9f607d96ca51,2015-12-10,Purdue,Howard,True,93,55,6.428571428571431,0.050492063492063505,-0.6666666666666661,-4.079365079365079,0.0024603174603174695,-0.9206349206349209,0.4285714285714286,WIN
4193029a-3528-40d8-acd0-65d23ba58e41,2015-12-10,Denver,San Diego,False,59,47,8.839285714285715,0.1138214285714286,-3.75,-1.2857142857142847,0.12394642857142855,-0.10714285714285765,0.3392857142857143,WIN
daf4ca26-8b35-40a7-9dbd-c6515d8e1654,2015-12-10,Eastern Washington,Davidson,False,86,96,-11.599999999999994,0.017299999999999968,-0.5333333333333332,-7.399999999999999,-0.10859999999999999,1.7666666666666657,-0.30000000000000004,LOSS
cacbec55-0585-41c6-8d91-f6a3140dfdc4,2015-12-11,San Diego State,Nicholls State,True,84,47,-1.9583333333333286,0.044625000000000054,0.958333333333333,2.333333333333332,0.07437499999999993,2.0,0.5,WIN
ba75d052-3e47-421a-aa74-386f16b89bfb,2015-12-11,Kent State,Louisiana-Monroe,True,73,62,6.428571428571431,0.0036000000000000654,2.942857142857143,5.0285714285714285,-0.08611428571428575,-2.8000000000000007,0.11428571428571432,WIN
0a47bba6-d61a-4afc-b6ee-fe6c7b9a6b7f,2015-12-11,Seton Hall,Troy,True,78,69,0.3392857142857082,0.056285714285714265,2.7142857142857135,2.8928571428571423,-0.01205357142857153,2.875,0.32142857142857145,WIN
470d86a4-b7b2-4054-978f-dd896ccd7ac7,2015-12-11,Missouri State,IUPUI,True,88,74,0.1666666666666572,0.011611111111111043,-0.3888888888888893,4.666666666666664,-0.0087777777777778,-1.166666666666666,-0.05555555555555555,WIN
1729eb95-ab5c-4f38-8464-9cf7c5fc6333,2015-12-11,Wyoming,Southern University,True,58,68,-1.433333333333323,0.02086666666666673,-2.333333333333333,1.8000000000000007,0.11623333333333336,-0.4666666666666668,-0.09999999999999998,LOSS
1c025c60-0e00-4cd9-9b10-a6bcce6eacaa,2015-12-11,Boston University,Massachusetts Lowell,False,80,60,1.6071428571428612,0.019357142857142833,-1.3571428571428568,-0.42857142857142705,0.04860714285714281,-1.5714285714285712,-0.05357142857142855,WIN
bb647266-334c-43b3-8853-d9a473f8a74e,2015-12-11,Canisius,Penn State,False,67,81,20.785714285714292,0.035160714285714295,3.053571428571429,2.7678571428571423,0.09737499999999998,1.4642857142857135,-0.19642857142857145,LOSS
0231858a-0a94-4771-a2e5-311c570b2edc,2015-12-11,Iowa State,Iowa,True,83,82,3.0793650793650897,0.04433333333333337,-2.6984126984126986,-3.920634920634921,-0.07739682539682541,0.8730158730158735,0.2222222222222222,WIN
40de6289-0a42-401d-9b6e-21f5a3271f28,2015-12-11,Idaho,Washington State,True,78,74,-18.333333333333336,-0.10275555555555563,-1.2222222222222214,7.044444444444444,-0.0672444444444443,2.844444444444443,-0.3555555555555556,WIN
79795f1b-3be9-46eb-8bdd-89784314c748,2015-12-11,N.J.I.T.,St. Francis (BKN),False,92,86,15.982142857142854,0.06135714285714279,-2.678571428571429,3.125,0.2532500000000002,1.3392857142857135,0.2142857142857143,WIN
b1f89e9e-7d0c-4505-9e85-4b2d22ba6bda,2015-12-12,Longwood,Richmond,False,59,77,-7.75,-0.03503571428571434,-0.4285714285714288,-2.6428571428571423,0.1251785714285714,2.1607142857142865,-0.48214285714285715,LOSS
58f6f64f-a1ff-4d06-a21a-42d177af7dc7,2015-12-12,Washington,Montana,True,92,62,17.95833333333333,-0.027708333333333286,8.875,6.625,0.07058333333333344,4.125,0.4166666666666667,WIN
6fce8da4-971c-4eca-8704-9cebfeb6e9db,2015-12-12,Mississippi Valley State,Evansville,False,60,95,-14.25,-0.15909999999999996,3.0250000000000004,-6.725000000000001,-0.07110000000000014,-0.9749999999999996,-0.75,LOSS
53908ff0-2901-4d3a-8dbe-875a251d0808,2015-12-12,Bowling Green,Detroit,False,80,95,-3.5250000000000057,0.0325500000000001,-1.8000000000000007,6.6,-0.10864999999999987,2.5749999999999993,0.35,LOSS
608d3ee2-2e42-4ebf-b4bc-de46f86936c5,2015-12-12,Tennessee-Martin,Texas Rio Grande Valley,False,72,64,-4.666666666666671,-0.017291666666666716,1.791666666666667,-5.291666666666668,-0.007083333333333286,0.375,-0.04166666666666666,WIN
7c743114-9acc-4d26-968d-cf50fc205e65,2015-12-12,IPFW,Austin Peay,True,85,68,0.625,-0.021925000000000024,-3.45,-5.199999999999999,0.03597500000000011,-1.875,0.22499999999999998,WIN
05db4bfa-cf0e-43ce-b0f1-2f4e0aca8083,2015-12-12,St. Francis (PA),Duquesne,True,65,67,-21.041666666666664,-0.13391666666666666,2.916666666666666,6.25,0.08233333333333334,-1.125,-0.4166666666666667,LOSS
a6ff6943-9b66-4796-b5a9-81bf5f97bf6f,2015-12-12,Central Michigan,Texas Southern,True,79,71,2.7916666666666714,-0.035291666666666686,1.416666666666666,-0.45833333333333215,0.08008333333333333,-3.333333333333334,0.20833333333333331,WIN
a1d13598-c9aa-478d-9d67-8dadbbca4d74,2015-12-12,Connecticut,Ohio State,True,75,55,4.875,-0.005499999999999972,-0.25,-2.375,0.10937500000000014,-3.875,0.125,WIN
a6b84dcf-664a-4e0c-aca5-bc0382bca1c5,2015-12-12,IUPUI,Creighton,False,65,90,-18.5,-0.09803333333333335,0.6111111111111107,-4.3444444444444414,0.05632222222222232,3.655555555555555,-0.4666666666666666,LOSS
72754ac1-daa8-401a-a0fd-102028343f42,2015-12-12,Butler,Tennessee,True,94,86,11.660714285714292,0.076875,-0.5714285714285712,3.9821428571428577,0.058232142857143,-0.4285714285714288,0.3035714285714286,WIN
791ba09f-27f3-4a79-9e16-638b972b16f2,2015-12-12,Illinois-Chicago,Illinois,False,79,83,-13.800000000000004,-0.11410000000000003,4.800000000000001,5.899999999999999,-0.13399999999999998,6.199999999999999,-0.5,LOSS
1fcb8733-9f50-456d-acea-93102d58ce2f,2015-12-12,Youngstown State,Purdue,False,64,95,-6.075000000000003,-0.04530000000000008,-1.75,-4.824999999999999,-0.06507500000000008,-0.5,-0.625,LOSS
c13f03b6-024f-412f-8633-e474d4cde58a,2015-12-12,Florida,Michigan State,False,52,58,-7.75,-0.07339999999999997,2.2249999999999996,-0.25,-0.08717500000000002,-1.375,-0.25,LOSS
fbdd12a7-9604-4abb-b053-ca0546a25e7d,2015-12-12,Maryland,Maryland-Eastern Shore,True,77,56,20.444444444444443,0.1494444444444445,-0.44444444444444464,3.1111111111111143,0.06455555555555563,-3.4444444444444464,0.7777777777777777,WIN
3cf8ec05-05a0-4e18-8a94-4bc14e0fe740,2015-12-12,Virginia Military,Navy,True,62,68,-1.3888888888888857,-0.07300000000000004,0.22222222222222143,-6.499999999999998,0.12416666666666665,-1.8888888888888893,-0.5,LOSS
81ca1c88-33e4-4247-a820-ac80a10ecded,2015-12-12,Niagara,LIU Brooklyn,True,79,80,-12.371428571428567,-0.027142857142857225,-2.442857142857143,-4.085714285714285,-0.06388571428571424,0.44285714285714306,-0.2714285714285714,LOSS
0e12deb2-a18b-42ed-822f-1678cc9b486c,2015-12-12,Furman,Gardner-Webb,True,53,73,-2.714285714285708,0.016732142857142876,2.5178571428571423,7.071428571428573,0.03560714285714283,-0.375,0.3214285714285714,LOSS
873f3e56-ea01-4a1a-ba62-3443727d1790,2015-12-12,Ball State,Pepperdine,True,63,72,1.5,0.012124999999999986,0.0,1.75,-0.0003750000000000853,-0.625,0.25,LOSS
f9dac7f8-f02d-4627-a9a2-d99310a1f9f7,2015-12-12,McNeese State,Indiana,False,60,105,-21.400000000000006,-0.16069999999999993,-0.1999999999999993,-5.5,-0.028900000000000148,-1.4000000000000004,-0.7,LOSS
9d49d16f-2229-465e-a00f-732ecb6532e2,2015-12-12,Western Illinois,Eastern Illinois,True,64,57,5.657142857142858,0.06848571428571432,0.371428571428571,-5.057142857142857,0.011085714285714303,-2.371428571428572,0.3142857142857143,WIN
a17b00cc-0df7-406c-919b-03976538da83,2015-12-12,Providence,Bryant University,True,74,67,16.34444444444445,0.08135555555555556,0.18888888888889,5.244444444444445,0.15806666666666658,-2.81111111111111,0.788888888888889,WIN
8e511e5f-3015-48a2-9500-c79d70225f5d,2015-12-12,Louisiana-Lafayette,Louisiana Tech,False,79,91,3.9166666666666714,0.030333333333333386,3.0,-2.416666666666668,0.04191666666666677,0.6666666666666661,-0.5833333333333334,LOSS
06528963-fc5f-40ce-9c69-bbd00a689b1d,2015-12-12,Kentucky,Arizona State,True,72,58,4.708333333333329,0.05645833333333336,1.3194444444444446,2.805555555555557,-0.02297222222222217,0.06944444444444464,0.13888888888888884,WIN
1449a6d3-e7ef-4a44-b5f4-edf4a6165c4b,2015-12-12,UMKC,Mississippi State,True,72,67,-9.42857142857143,-0.06414285714285711,-0.8571428571428559,2.4285714285714306,-0.09057142857142864,1.4285714285714288,-0.14285714285714285,WIN
c5be37f7-4245-423f-8a93-416f5b06f225,2015-12-12,Stony Brook,Northeastern,False,62,75,-2.299999999999997,0.01644999999999996,2.0999999999999996,-6.550000000000001,-0.10275000000000006,-1.6750000000000007,-0.22499999999999998,LOSS
9870f8d7-ddd8-4cfa-a5e7-8872685030e5,2015-12-12,Sacred Heart,Lafayette,True,86,90,-4.571428571428569,-0.0044603174603173555,2.0,3.095238095238095,-0.09726984126984121,1.746031746031747,-0.07936507936507936,LOSS
378b88f4-c820-466e-8be3-b84ec6c62221,2015-12-12,Oral Roberts,Oklahoma,False,73,96,-10.125,-0.040083333333333256,-3.166666666666666,2.583333333333332,0.1050833333333334,-2.166666666666666,-0.25,LOSS
cdefdbd7-44b2-410f-a28e-27d681d6e939,2015-12-12,Binghamton,Buffalo,False,64,80,-9.25,-0.017624999999999957,-4.625,-4.75,0.03762500000000017,1.0,-0.125,LOSS
e6dc4d69-720f-4590-89da-afcf9e921073,2015-12-12,Xavier,Cincinnati,True,65,55,1.2222222222222285,-0.024666666666666684,-0.3333333333333339,5.444444444444443,0.05855555555555569,0.7777777777777786,0.11111111111111116,WIN
a2f8fced-b202-4596-8ad5-0278efb14302,2015-12-12,Air Force,Army,True,80,90,-14.847222222222229,-0.044083333333333315,-1.1388888888888893,6.930555555555557,0.047333333333333345,-1.8472222222222214,-0.08333333333333337,LOSS
143166a3-d825-4b8c-97e6-6f945ac34494,2015-12-12,Marquette,Wisconsin,False,57,55,10.155555555555551,0.05783333333333346,-3.822222222222221,1.0555555555555571,-0.05161111111111125,4.577777777777779,0.1777777777777778,WIN
7c567531-ab3b-4aaa-8bab-23880fab6054,2015-12-12,Chicago State,Valparaiso,True,53,71,-1.125,-0.0293333333333333,1.416666666666666,-4.125,-0.07891666666666651,3.5,-0.75,LOSS
5e4003d9-1fba-4a89-87d8-c12acd388cd0,2015-12-12,Tennessee State,Grambling State,True,64,52,14.966666666666661,0.10393333333333338,2.4333333333333327,2.9666666666666686,0.13260000000000005,-3.366666666666667,0.6,WIN
4c03b2eb-c901-4875-b38a-960ae0b26ea3,2015-12-12,Penn State,Louisiana-Monroe,True,54,50,0.2777777777777857,-0.009555555555555628,-0.33333333333333215,4.055555555555557,-0.06388888888888886,-1.2222222222222214,0.16666666666666663,WIN
4af38761-fec0-4ff6-93e5-b2b808beb04d,2015-12-12,George Washington,Rutgers,True,83,49,7.236111111111114,0.028597222222222173,2.0138888888888893,3.416666666666668,0.11711111111111108,-2.0694444444444446,0.5138888888888888,WIN
1174e8af-0b1d-4504-9c9f-2ea20207d763,2015-12-12,SIU-Edwardsville,Portland State,True,74,64,-5.377777777777766,-0.03453333333333333,-2.333333333333334,4.022222222222222,-0.006599999999999824,-3.1111111111111107,0.0222222222222222,WIN
d01659d3-3b64-474d-91ff-226b1ec7ab86,2015-12-12,Lipscomb,Princeton,True,64,78,-2.8333333333333286,-0.009766666666666667,-2.2333333333333343,-1.5,0.0018666666666665322,3.5666666666666664,-0.4666666666666666,LOSS
16e4918a-34f7-4ab1-a57a-59382974c0a3,2015-12-12,Liberty,Lamar,True,58,73,-20.83333333333333,-0.01038095238095238,-6.809523809523809,-18.95238095238095,-0.021690476190476177,-0.19047619047619158,-0.5,LOSS
2f0674c9-c2d6-42ab-991b-707ee6089f2e,2015-12-12,South Dakota,Cal State Bakersfield,True,67,77,12.174999999999997,0.07660000000000004,-2.8249999999999993,2.5749999999999993,0.047324999999999874,0.9250000000000007,0.22499999999999998,LOSS
5d9121ab-95c9-477d-b78d-7d877b00c1d8,2015-12-12,Utah,Wichita State,False,50,67,15.125,0.09619642857142857,-2.875,5.821428571428573,-0.02516071428571422,1.4285714285714288,0.44642857142857145,LOSS
fcf9dde4-7b63-4d6d-88eb-d04d58003710,2015-12-12,South Carolina State,Jacksonville,True,81,74,-3.3809523809523796,-0.017547619047619065,1.4523809523809534,1.6190476190476168,0.07476190476190482,-3.9523809523809526,0.11904761904761904,WIN
f09790c3-6884-4282-be4e-ac06f821d3a2,2015-12-12,Texas,North Carolina,True,84,82,-6.875,-0.04187500000000007,0.75,8.0,-0.09974999999999995,1.125,-0.25,WIN
19ba1c91-1772-4e12-bec5-3c9e7fb8fa80,2015-12-12,Southeast Missouri State,Ole Miss,True,64,75,-13.375,-0.06462499999999999,-0.25,-5.0,-0.20312499999999986,3.0,-0.75,LOSS
1e6fd190-c492-44a1-ad45-8fed25d1ed04,2015-12-12,Radford,Howard,False,92,91,-3.7916666666666714,0.009263888888888943,0.5833333333333339,-5.319444444444443,-0.08308333333333337,-0.5416666666666661,-0.05555555555555558,WIN
231eb5fd-54bd-45fb-8837-ead642de554d,2015-12-12,Georgia State,Old Dominion,True,68,64,-2.125,0.051999999999999956,-4.875,1.75,0.004500000000000028,3.625,0.0,WIN
97936955-68c0-4ead-9ea9-c2fd87fd91a7,2015-12-12,North Carolina-Wilmington,Georgetown,False,82,87,8.5,0.000208333333333357,3.5,-3.625,-0.13870833333333343,-0.041666666666666075,0.375,LOSS
a4bb4e69-68de-4a6b-bf17-e4153e491d6d,2015-12-12,Charleston Southern,Rider,True,72,82,8.301587301587304,-0.005142857142857124,-1.317460317460318,4.015873015873018,-0.10326984126984115,-0.412698412698413,0.1746031746031746,LOSS
7d330817-0b79-4e10-bf4e-c6cc562d0736,2015-12-12,James Madison,George Mason,True,69,46,13.588888888888889,0.026744444444444397,-0.5444444444444443,6.199999999999999,0.12245555555555548,-0.8888888888888893,0.2666666666666666,WIN
8c055a02-af26-4de3-a42b-e6df8cd336b4,2015-12-12,Texas A&M,Kansas State,True,78,68,3.430555555555557,0.055,-2.416666666666666,-3.5972222222222214,-0.042222222222222286,2.5277777777777786,-0.09722222222222221,WIN
d95430a6-cc3d-452c-ad83-69dd28599cb6,2015-12-12,Michigan,Delaware State,True,80,33,21.125,0.12187499999999993,-2.875,2.125,0.2113749999999999,-3.5,0.625,WIN
4f708816-62f0-40da-92b5-d3debdfc5651,2015-12-12,UTSA,Texas A&M-CC,True,79,85,-0.7619047619047592,0.009571428571428484,-2.1904761904761907,-1.3333333333333321,-0.11578571428571421,3.7142857142857153,-0.5238095238095237,LOSS
eaa533f1-8c69-408a-b965-154a4c8c9f99,2015-12-12,Prairie View A&M,TCU,False,55,73,-16.30357142857143,-0.07753571428571426,-0.8928571428571423,-6.267857142857142,5.3571428571359546e-05,1.7678571428571423,-0.5,LOSS
b0962ebe-c612-40c5-b896-32652a3bcfec,2015-12-12,Ohio,Cleveland State,False,76,67,23.428571428571423,0.09657142857142866,-1.1428571428571423,9.57142857142857,0.06,2.8571428571428577,0.42857142857142855,WIN
abe52268-3466-4917-b451-b459bb8a85c9,2015-12-12,Middle Tennessee,Auburn,True,88,81,-23.700000000000003,-0.04159999999999996,-3.8000000000000007,-7.399999999999999,-0.0986666666666666,0.06666666666666643,-0.13333333333333341,WIN
ec4f8f6c-7c19-44e5-aff0-c4285555ccb8,2015-12-12,Eastern Michigan,Louisville,False,53,86,-12.799999999999997,-0.1175142857142857,-4.828571428571429,1.7142857142857153,0.014685714285714226,1.1142857142857139,-0.4571428571428571,LOSS
51876ef2-fc41-4e82-859f-cae9246018ae,2015-12-12,North Dakota,North Dakota State,True,67,69,-7.523809523809533,-0.044476190476190565,0.3095238095238084,2.5,-0.07461904761904763,3.166666666666666,-0.23809523809523808,LOSS
b4b37460-9ebc-4158-a06f-70f9c3fbf425,2015-12-12,Eastern Washington,Pittsburgh,False,51,84,-13.142857142857139,-0.04480952380952381,-3.666666666666666,-6.0476190476190474,-0.1254523809523809,0.45238095238095255,-0.4047619047619048,LOSS
aeac7df2-2444-439f-b551-1ddd6fb6e3f1,2015-12-13,UTEP,Washington State,False,68,84,-2.738095238095241,-0.03126190476190487,-2.7619047619047628,5.857142857142858,-0.10135714285714287,-1.1428571428571423,0.04761904761904767,LOSS
397073b5-1691-48a0-ac04-263817fcea34,2015-12-13,Chattanooga,Dayton,False,61,59,-1.375,-0.010124999999999957,-1.416666666666666,-7.875,0.026083333333333344,-1.0,-0.20833333333333337,WIN
321a23d0-e88b-4047-842a-da6c45baa6f7,2015-12-13,Idaho State,Utah Valley,True,76,100,4.371428571428567,0.020057142857142905,2.257142857142857,0.485714285714284,0.048514285714285565,-1.4000000000000004,0.05714285714285716,LOSS
edcb8ffd-24a7-4521-91b6-d6f54cda6fc2,2015-12-13,Toledo,Oakland,True,64,76,-9.0,0.0075,-4.125,-2.875,-0.05012500000000003,-2.5,0.0,LOSS
c2f52ec2-3297-44cd-8a39-0ce74018bc59,2015-12-13,Morehead State,Pittsburgh,False,62,72,-21.595238095238102,-0.09980952380952374,2.6428571428571423,-2.333333333333332,-0.14004761904761906,3.8571428571428577,-0.19047619047619047,LOSS
8d153bbb-181d-4d74-ae8d-ffeca3739ab5,2015-12-13,Virginia Tech,Lamar,True,88,53,1.8571428571428612,0.01423809523809517,0.17460317460317576,3.444444444444443,-0.05290476190476198,0.34920634920634974,0.09523809523809523,WIN
6d604b5f-2ffe-4101-8cd0-6cfed1c964d8,2015-12-13,Massachusetts,Florida Gulf Coast,False,76,77,2.9464285714285694,0.013732142857142833,-1.3214285714285712,0.6607142857142847,0.029964285714285877,-1.875,0.19642857142857145,LOSS
60617909-60af-47e9-9179-307d5a531077,2015-12-13,Missouri State,Tulsa,True,61,70,-7.7777777777777715,-0.02839682539682542,1.2857142857142865,-4.365079365079364,-0.0013492063492063265,1.746031746031747,-0.38095238095238093,LOSS
a57d4f8d-3d28-44ff-9421-a3de5701ca63,2015-12-13,Wright State,Miami (OH),False,67,72,-7.571428571428569,-0.04057142857142864,-4.142857142857142,-6.999999999999998,-0.03914285714285711,0.571428571428573,-0.2857142857142857,LOSS
291c5bbc-7411-4427-9633-572e8b8d06e5,2015-12-13,South Florida,North Carolina State,True,46,65,-15.319444444444443,-0.02938888888888883,-0.11111111111111072,-9.291666666666668,-0.05430555555555571,3.833333333333334,-0.4027777777777778,LOSS
1f61bd55-79ba-42b2-acbc-9fc427ac87e3,2015-12-13,Campbell,UNC Asheville,False,60,80,-0.3333333333333286,0.0018333333333333712,-1.333333333333333,-2.166666666666668,-0.07383333333333333,-3.833333333333334,0.3333333333333333,LOSS
ebf0c3c7-3837-4043-a422-52c0330a87a0,2015-12-13,Fresno State,Pacific,True,71,52,4.875,0.013249999999999958,2.541666666666666,4.083333333333332,0.017791666666666685,-0.5,0.625,WIN
b2049f05-fb5b-44e2-8d93-c7b2506d8f53,2015-12-13,Samford,Florida A&M,False,86,67,11.982142857142854,0.03033928571428568,1.5892857142857144,5.0,0.14391071428571436,-5.964285714285715,0.48214285714285715,WIN
0467754c-7876-44b4-84e4-574a97da69fd,2015-12-13,Loyola (IL),Notre Dame,False,61,81,-14.660714285714292,-0.05035714285714285,-3.1071428571428568,-4.375,0.04769642857142841,4.732142857142858,-0.1785714285714286,LOSS
04a76894-5255-4da8-8c3c-ed4b44fc5c9e,2015-12-13,USC,Yale,True,68,56,10.333333333333329,0.026555555555555513,-2.4444444444444446,-1.3333333333333321,0.014777777777777744,-1.3333333333333321,0.2222222222222222,WIN
990bae39-ea87-4f4f-9410-0b54a446c409,2015-12-13,Portland,Sacramento State,True,81,73,-0.15873015873015106,-0.02180952380952391,0.412698412698413,-4.3492063492063515,-0.060222222222222115,2.365079365079364,-0.380952380952381,WIN
edf917c3-7b98-42d8-89fa-eae655e31806,2015-12-13,Arkansas,Tennessee Tech,True,83,57,7.696428571428569,0.07678571428571423,-0.3392857142857135,-1.3928571428571423,-0.07321428571428569,-2.571428571428571,-0.2142857142857143,WIN
2315d056-40f8-43cb-a8bb-094cbb88e27a,2015-12-13,UC Riverside,UNLV,True,62,73,1.1428571428571388,-0.00942857142857143,-0.571428571428573,-5.142857142857142,0.0002857142857142492,-3.2857142857142847,-0.1428571428571429,LOSS
da3bc153-494a-48e0-80c3-d8dea02b0305,2015-12-13,Fordham,Coppin State,True,92,55,13.571428571428584,0.1297142857142858,-2.1428571428571423,-0.7142857142857153,0.054857142857142806,-0.2857142857142847,0.8571428571428571,WIN
09899936-3a33-48dd-aa94-d61426e39bbb,2015-12-13,Houston,LSU,True,105,98,2.452380952380963,0.05666666666666671,1.3095238095238084,-4.071428571428573,0.07609523809523822,-0.6428571428571423,0.261904761904762,WIN
6283485b-9949-4717-a6da-8229e9511162,2015-12-13,Oklahoma State,Minnesota,True,62,60,-2.194444444444443,0.030194444444444458,-0.2916666666666661,-3.0277777777777786,0.013888888888888857,-0.8611111111111107,0.06944444444444442,WIN
514440b9-f5f2-4dda-9a4c-92253176ba16,2015-12-13,Florida Atlantic,UCF,False,61,75,-14.371428571428567,-0.06914285714285726,-4.9714285714285715,-4.542857142857143,0.017400000000000092,-2.0,-0.3714285714285714,LOSS
03796f63-f319-429e-ac88-f9931d7eaa30,2015-12-13,Arkansas-Pine Bluff,Iowa State,False,64,78,-32.59722222222222,-0.15801388888888887,0.16666666666666607,-0.2638888888888893,0.016180555555555642,4.708333333333332,-0.7777777777777778,LOSS
6358f19b-a237-4e51-a187-9dd8cb55e8cc,2015-12-13,Western Carolina,Davidson,False,54,87,-18.5,-0.07183333333333337,2.833333333333334,-4.833333333333332,0.04483333333333334,6.166666666666666,-0.6666666666666667,LOSS
c44fca06-7987-40e7-b2c1-6db374db46b1,2015-12-13,Denver,Weber State,True,69,68,-5.952380952380963,0.025158730158730266,-2.650793650793651,-7.238095238095241,0.08976190476190467,-0.9523809523809526,0.23809523809523808,WIN
c49304a7-f3b5-4a72-9042-528b4cd57556,2015-12-13,Canisius,Kent State,False,77,84,9.625,-0.012749999999999985,-0.125,-0.375,0.05150000000000006,2.0,-0.375,LOSS
2e6594c0-9ce4-4957-bf11-bef85181560e,2015-12-13,Stanford,Dartmouth,True,64,50,1.0,0.03,-0.6666666666666661,7.0,-0.06216666666666668,0.8333333333333321,0.0,WIN
a4b7d369-e999-4d16-a830-9d222e078e39,2015-12-13,Louisiana-Monroe,West Virginia,False,58,100,-18.839285714285708,-0.0605535714285714,-5.678571428571429,-12.410714285714285,0.057017857142857196,-2.125,-0.44642857142857145,LOSS
afae315c-4d77-4a9c-9565-903368a3a380,2015-12-13,Marist,Delaware,True,69,70,-0.7142857142857224,0.04114285714285714,-4.285714285714286,-7.142857142857142,-0.0002857142857142492,2.0,-0.2857142857142857,LOSS
ee84d549-c4a6-4cfa-a67d-9457f93c54f6,2015-12-13,Indiana State,Western Kentucky,False,62,75,-10.92857142857143,-0.0824464285714285,-0.8571428571428577,5.964285714285715,0.019839285714285778,0.4107142857142865,-0.05357142857142855,LOSS
7559df3e-638e-4abd-876a-bde22af2b1fc,2015-12-13,Quinnipiac,Boston University,True,57,64,-6.430555555555557,-0.05587499999999999,8.291666666666668,-0.7916666666666679,-0.11784722222222214,1.5555555555555554,0.05555555555555558,LOSS
23858969-276d-4182-9847-f7a8653aa08d,2015-12-13,Illinois State,Murray State,True,63,61,-2.25,-0.0173749999999999,2.25,4.0,-0.08912499999999994,2.5,-0.25,WIN
4522481f-0c8d-40b3-ad88-48fbff9c9806,2015-12-13,Rhode Island,Nebraska,False,67,70,-6.3444444444444485,0.0173333333333332,-1.1111111111111107,3.6111111111111107,-0.13083333333333336,-2.0,0.06666666666666665,LOSS
7b98db48-fbfb-4de5-8b12-cce56e9cb16c,2015-12-13,Memphis,Manhattan,True,89,57,12.714285714285708,0.010142857142857125,1.8571428571428559,7.857142857142858,0.03285714285714278,-2.857142857142856,0.5714285714285714,WIN
a2bdc37a-323e-4a51-a798-1f048ec7fa79,2015-12-13,UCLA,Gonzaga,False,71,66,5.569444444444443,-0.008861111111111057,3.2222222222222214,5.513888888888889,0.053888888888888854,-1.3888888888888893,-0.08333333333333337,WIN
14bea44f-3926-4b3c-b2b4-9e7d8da5c9df,2015-12-13,San Jose State,Montana State,True,83,91,-9.857142857142861,-0.044285714285714234,-2.571428571428571,1.4285714285714306,-0.057857142857142635,-2.571428571428573,-0.14285714285714285,LOSS
42020297-84fa-40b3-bc80-fc1b4653d8cc,2015-12-13,N.J.I.T.,Columbia,False,56,65,0.7000000000000028,-0.027544444444444524,-0.11111111111111072,-0.27777777777777857,0.08498888888888899,2.9222222222222207,0.05555555555555558,LOSS
1a4e1676-8c31-4a1e-9b3f-d8658aa9fe63,2015-12-13,New Hampshire,Colgate,False,59,75,5.107142857142861,0.033625000000000044,-1.3571428571428568,1.321428571428573,0.05416071428571414,-3.8392857142857135,0.3214285714285714,LOSS
63cdf572-0bbd-44a7-bef8-321788bede17,2015-12-13,Hartford,Holy Cross,True,68,90,5.222222222222221,0.004022222222222212,0.4666666666666668,2.7666666666666693,-0.0060333333333332465,1.333333333333334,-0.033333333333333326,LOSS
7ed2b11f-71f2-4653-9750-d5d247686bda,2015-12-13,Southern Illinois,North Texas,True,74,66,12.033333333333331,0.02963333333333331,1.1333333333333337,1.1999999999999993,0.1186666666666666,-3.9000000000000004,0.8,WIN
05f787ea-8aa3-45cf-b463-f151237d14ad,2015-12-13,Colorado,BYU,True,92,83,4.0,0.011857142857142905,-0.2857142857142847,5.714285714285715,0.1231428571428571,-0.14285714285714235,0.1428571428571428,WIN
a847bffa-aa6f-42fc-ae56-9e52d094bbc7,2015-12-13,Villanova,La Salle,True,76,47,4.166666666666671,-0.0049583333333333,2.541666666666667,-1.4583333333333321,-0.017333333333333343,-3.0,0.375,WIN
