game_id,home_team,principal_team,opponent_team,game_result,game_date,principal_score,opponent_score,prn_pts_avg,prn_fg_pct,prn_off_rebs_avg,prn_ft_att_avg,prn_ft_pct,prn_turnover_avg,prn_win_pct,prn_allow_pts_avg,prn_allow_fg_pct,prn_allow_off_rebs_avg,prn_allow_ft_att_avg,prn_take_away_avg,opp_pts_avg,opp_fg_pct,opp_off_rebs_avg,opp_ft_att_avg,opp_ft_pct,opp_turnover_avg,opp_win_pct,opp_allow_pts_avg,opp_allow_fg_pct,opp_allow_off_rebs_avg,opp_allow_ft_att_avg,opp_take_away_avg
00031772-cef1-44c2-a8db-1ccbef47690a,TRUE,Utah Valley,Seattle,FALSE,1/29/2016,62,73,69.611115,0.41222113,7.1666665,19.222221,0.7456647,12.888889,0.3529412,75.77778,0.44907406,9.722222,22.444445,11.722222,61.166668,0.42686892,7.8333335,16.944445,0.652459,13.944445,0.3529412,66.44444,0.43091094,9.666667,17.5,12
000bc8c4-042e-4986-90c3-64e60bf1566d,TRUE,Presbyterian,Coastal Carolina,FALSE,2/4/2016,66,69,61.42105,0.42973524,6.5263157,17.526316,0.7027027,13.736842,0.2777778,69.31579,0.4529237,8.578947,20.68421,13.315789,67.47369,0.45167652,8.578947,18.947369,0.6666667,12.157895,0.5555556,64.52631,0.40779468,8.368421,19.31579,9.473684
000f3eaa-c37e-4577-bbc3-5e07c4412a1e,FALSE,South Alabama,Georgia State,FALSE,1/9/2016,55,70,61.615383,0.39325842,10.230769,20.846153,0.59778595,13.307693,0.33333334,67.61539,0.44028777,7.6923075,21.23077,11.538462,59.18182,0.45858586,4.6363635,18.545454,0.7254902,11,0.7,56.454544,0.392233,7.6363635,19,11.454545
0012eab2-237c-4df1-846b-36430530867f,FALSE,South Alabama,LSU,FALSE,11/20/2015,66,78,35,0.31506848,7.5,12.5,0.6,5,0,44,0.50877196,4.5,17,7,57.333332,0.48412699,8,18.333334,0.6363636,6,1,46.333332,0.3809524,7,13.666667,8.666667
0013581b-1b6f-4851-9bd5-4a6f91294537,FALSE,Indiana State,Illinois State,FALSE,2/18/2016,50,78,67.92308,0.40880504,8.192307,22.961538,0.70184255,12.730769,0.48,67.34615,0.42021662,7.769231,25.076923,12.038462,64.59259,0.41090426,9.111111,17.962963,0.66391754,11.814815,0.5769231,64.333336,0.43704775,7.6296296,19.481482,13.259259
003307ed-33a0-4ef5-8a53-cc65d2862a11,FALSE,Coppin State,Kansas State,FALSE,12/10/2015,58,83,60.42857,0.37064677,10,19.285715,0.6666667,12.571428,0,75.71429,0.49336872,10,25.428572,12.142858,65.75,0.42270532,11.125,24,0.71875,9.875,0.85714287,56.25,0.40568477,7.75,17.375,12.375
003d2d55-1192-40a8-b689-171eec7f22c4,TRUE,Georgia,Tennessee,TRUE,1/14/2016,81,72,66.14286,0.44331396,8.071428,23.571428,0.7121212,12.357142,0.61538464,61.214287,0.36793694,10.142858,22.5,10.857142,75.125,0.44340602,10.375,21.0625,0.7062315,10.6875,0.53333336,71.375,0.41838843,10.625,19.9375,11.8125
003e890b-d587-4765-9480-3badc8796122,TRUE,Texas-Arlington,Bradley,TRUE,12/9/2015,97,61,69,0.4040404,14.3,20.5,0.70731705,13.5,0.7777778,60.7,0.40944883,8.3,21.9,14,50.1,0.36034116,7.5,19.3,0.626943,14.3,0.11111111,62,0.4208417,9.7,24.7,11
0047b630-257d-4428-a7d5-aef4dcf1930a,TRUE,Ohio State,Minnesota,TRUE,12/31/2015,78,63,66.42857,0.45442176,9.142858,18.428572,0.6550388,12.714286,0.61538464,58.42857,0.38013244,7.857143,15.071428,12.214286,67.92308,0.4164265,8.153846,23.23077,0.7218543,9.923077,0.5,66.84615,0.42249656,8.846154,17.23077,11.230769
007a8563-0bf6-443c-8e44-c640e03837c5,TRUE,UNC Asheville,Loyola (IL),TRUE,11/29/2015,59,48,58.666668,0.42647058,7.1666665,22,0.7121212,11.5,0.2,62.666668,0.49285713,5.8333335,18,8,56.166668,0.4375,6.1666665,13.166667,0.75949365,11.666667,0.6,56.666668,0.462406,6,13.166667,12.166667
008fa420-cb55-4373-8a87-0b9a8be8cf7d,TRUE,Yale,Vermont,TRUE,12/5/2015,72,54,63.875,0.41486812,11.75,21.625,0.68786126,10.75,0.5714286,60,0.44827586,6.125,18.25,10.625,64.888885,0.46744186,7.5555553,19,0.76023394,13.777778,0.5,66.666664,0.43061224,9.111111,18,9.666667
009ac481-7a9d-4bc5-aa0f-602dabb5317d,TRUE,Utah,USC,TRUE,3/11/2016,80,72,74.354836,0.48331347,8.193548,20.806452,0.7116279,11.096774,0.76666665,65.77419,0.4109962,8.419354,14.032258,10.32258,78.666664,0.4585608,9.727273,22.09091,0.67901236,11.848485,0.65625,72.333336,0.41294006,11.030303,18.212122,11.606061
009ace1f-0643-4bad-8027-929097dc0de1,TRUE,New Mexico State,Wyoming,FALSE,12/14/2015,59,62,66.333336,0.4679089,11,16.222221,0.6712329,12.777778,0.625,58.22222,0.3858586,6.5555553,12.666667,9.111111,60.625,0.4477612,3.875,20.25,0.74691355,10,0.42857143,60.375,0.43424317,7.875,15.75,8.625
009f23b8-b3bf-46b2-9617-30e8e0631013,FALSE,American University,Bucknell,FALSE,1/7/2016,54,72,50.07143,0.4318555,5.285714,12,0.6369048,13.857142,0.15384616,63.07143,0.48281017,7.5,18.071428,10.857142,72.46154,0.45833334,7.1538463,23.153847,0.73754156,12.769231,0.33333334,73.38461,0.44808742,9.538462,23.307692,11.615385
00a2ec44-5b79-4a9a-b9ae-2776f41f88e1,FALSE,High Point,Drexel,TRUE,11/19/2015,75,66,36.5,0.44642857,4.5,10,0.65,8,0,38.5,0.5106383,4,17.5,8,40.5,0.453125,5,14,0.64285713,4.5,0,41,0.4716981,6,19.5,7
00a560d8-7d9f-4955-b852-3ab0f0989b8d,TRUE,Oakland,East Tennessee State,TRUE,3/30/2016,104,81,83.882355,0.45877787,9.970589,25.588236,0.76896554,11.1470585,0.6666667,76.382355,0.43339586,9.970589,20.529411,11.470589,74.32353,0.46010363,8.264706,20.147058,0.70364964,11.941176,0.6666667,72.85294,0.44043887,9.117647,22.67647,12.294118
00a77c91-27f7-4fe6-9534-3527b5a4fc7d,TRUE,Grand Canyon,Nebraska-Omaha,FALSE,12/14/2015,104,108,65.75,0.45137158,10.125,23.375,0.69518715,11.5,0.85714287,58.5,0.4010025,8.625,20.75,11.625,75.77778,0.4457143,9,25.88889,0.7424893,11.888889,0.375,75.111115,0.43195266,10.777778,26.333334,13.777778
00be2316-61e0-4451-8ad6-f867e77b1ee1,FALSE,Sam Houston State,Stephen F. Austin,FALSE,1/24/2016,64,76,65.6875,0.40044743,9,20.75,0.67469877,10.1875,0.46666667,68.5625,0.45181477,6.5,23.875,11.5,70.78571,0.46920052,8.571428,16.357143,0.7161572,10.785714,0.61538464,65,0.48406675,6.785714,19.642857,15.714286
00c5c89d-f730-4de4-8b25-81a572c7114f,TRUE,Coastal Carolina,Mercer,TRUE,3/15/2016,65,57,68.48148,0.4455041,9.222222,19.925926,0.669145,12.185185,0.5769231,65.85185,0.4058632,9.037037,19.25926,9.703704,69.09375,0.4461365,10.625,18.28125,0.73675215,12.125,0.5483871,67.40625,0.40983605,8.0625,18.25,10.0625
00d021b5-0edf-4392-8df1-1e0b7f85af8a,TRUE,Boston College,Miami (FL),FALSE,1/21/2016,53,67,60.88889,0.42336547,5.7777777,15.444445,0.6510791,11.5,0.4117647,64.22222,0.4395722,7.5,17.777779,12.277778,75.411766,0.48881432,7.7058825,22.470589,0.7591623,10.470589,0.8125,61.705883,0.4111349,7.7647057,16.058823,10.764706
00d90f27-bfa4-40c5-a365-4286f1bb99e7,TRUE,Iowa,Northwestern,TRUE,1/31/2016,85,71,77.14286,0.46757406,8.857142,17.809525,0.72459894,9.095238,0.8,65,0.41104794,10.047619,15.142858,12.476191,69.652176,0.44945568,8.608696,17.217392,0.67171717,9.478261,0.6818182,63.130436,0.40609953,8,17.391304,10
00dc6bf7-dea5-450d-a6b0-fa102036f04c,FALSE,Tennessee Tech,Iowa,FALSE,12/23/2015,63,85,68.36364,0.40947548,8.818182,22.363636,0.77642274,11.818182,0.6,67.27273,0.443038,9.363636,15.818182,11.818182,75.5,0.47301137,9.166667,15.583333,0.7326203,9.25,0.72727275,62.666668,0.39684814,10.083333,14.416667,11.75
01006f9e-8398-401b-a42b-225541e555ed,FALSE,Southeast Missouri State,Alabama A&M,FALSE,11/20/2015,56,74,39.333332,0.36585367,5.6666665,15,0.4,7.6666665,0,54.666668,0.4811321,6.6666665,23.666666,10,34,0.390625,4.5,8.5,0.5882353,7,1,33.5,0.3859649,8,13,9
0107704e-8285-432f-9561-3ed1a6de94e2,TRUE,North Carolina State,IUPUI,TRUE,11/19/2015,79,56,52,0.4375,7.3333335,16,0.6666667,8,0.5,51.666668,0.40601504,7.6666665,14.666667,8,47.666668,0.42982456,6.3333335,13.333333,0.775,11.333333,0.5,48.333332,0.42727274,7,21.333334,11
0125aab2-77e6-4816-a73e-bc50d8299430,FALSE,Colorado State,UTEP,FALSE,11/28/2015,90,99,74,0.47368422,9,24.6,0.7886179,8.6,1,68.4,0.4653846,6.8,13.8,8.8,61.6,0.4906542,4.8,20.4,0.6764706,11.6,1,49.6,0.36708862,7.2,14,13
012b0448-c01e-442c-be71-c54a54d49b26,TRUE,Austin Peay,Eastern Kentucky,FALSE,1/3/2016,70,79,66.78571,0.44384304,9.928572,22.357143,0.6741214,14,0.3846154,72.57143,0.4672775,7.714286,17.285715,11.928572,76.53333,0.49125,6.9333334,21.533333,0.7306501,13.333333,0.5714286,76.8,0.4856802,10.066667,22.066668,14.466666
013ce2d8-fafe-40c0-a811-1927903f37d9,FALSE,Eastern Michigan,Toledo,TRUE,3/5/2016,79,75,73.703705,0.4400786,9.518518,24.851852,0.73025334,11.962963,0.46153846,75.59259,0.4361979,11.888889,24.962963,14.592592,75.03333,0.45938048,7.8,19.6,0.75680274,10.8,0.55172414,69.1,0.4376846,7.0333333,15.666667,11.6
0149515a-045f-4c64-8223-e86ad86b6912,FALSE,Memphis,Connecticut,FALSE,3/13/2016,58,72,74.85294,0.4139265,10.735294,25.67647,0.72394043,11.794118,0.57575756,68.17647,0.39870903,10.058824,22.558823,13.294118,71.29412,0.45944533,8,16.382353,0.78456014,10.294118,0.6969697,61.382355,0.38186666,8.617647,19.117647,11.294118
01565384-ecae-4cca-8b94-ecbf471a2973,TRUE,Loyola (IL),Cleveland State,FALSE,12/17/2015,54,60,57.11111,0.42791763,6,12,0.7222222,11.888889,0.5,60.555557,0.46823528,6.4444447,14.666667,12.666667,53.11111,0.39497718,8.222222,14.666667,0.6666667,11.333333,0.125,62.77778,0.5103627,7.2222223,21.222221,12.777778
015a50ce-2134-494e-a8c9-55a8e5a10272,TRUE,Florida A&M,Coppin State,FALSE,1/19/2016,66,70,57,0.37942857,7.529412,20.764706,0.62889516,14.705882,0.25,69.05882,0.45708156,8.882353,18.529411,13,64.25,0.36062175,10.875,20.25,0.6944444,12.1875,0.06666667,80.625,0.5011013,10.5625,24.9375,12.75
016cef87-224f-49cf-9c1f-3749a0b1e7ff,FALSE,Florida A&M,North Carolina A&T,FALSE,2/13/2016,68,75,59.52381,0.39311594,8,21.904762,0.58913046,14.857142,0.25,71.809525,0.45868465,8.904762,19.809525,12.761905,62.64,0.40494013,8.32,19.4,0.70309275,13.12,0.29166666,71.96,0.44170403,9.32,25,12.04
0174661e-0cff-433b-8988-ffe2dea93e48,TRUE,Howard,Harvard,FALSE,1/16/2016,61,69,68.375,0.39532295,9.9375,26.0625,0.7266187,12.75,0.4,73.5625,0.43889478,11.375,22.375,13,64.53333,0.46825397,7.2,16.533333,0.6008065,13.066667,0.42857143,62.733334,0.40145102,8,17.866667,10.466666
01af9a2a-098d-4a9f-9e3c-3ca91f85096b,TRUE,Wisconsin,Ohio State,TRUE,2/5/2016,79,68,66.17391,0.42810458,9.869565,21.304348,0.71836734,10.347826,0.59090906,61.95652,0.42832908,7.304348,17.47826,11.652174,67.75,0.44242424,9.416667,19.666666,0.6504237,12.291667,0.6086956,63.041668,0.3895048,8.25,17.375,11.458333
01b3c78c-0d24-4f76-b4f5-f37559e8f771,FALSE,William & Mary,Howard,FALSE,11/28/2015,77,79,61.4,0.48847926,5.4,19,0.67368424,9,0.75,52.6,0.398374,8,13.6,7.2,61.8,0.45957446,8.6,21,0.72380954,12,0.5,60.4,0.42035398,8.4,28,13
01cfcef0-457c-4803-b144-895bf7d3dae3,FALSE,Arkansas-Little Rock,Georgia State,TRUE,2/19/2016,57,49,66.625,0.4468922,7.7083335,16.916666,0.7389163,9.166667,0.8695652,56.666668,0.3807919,7.7916665,18.958334,13.041667,61.68182,0.43092406,6.5,20.727272,0.69078946,11.909091,0.52380955,62.409092,0.4085923,8.454545,20.772728,13.045455
01e2a578-bdf1-4bb6-8f93-4185af144559,TRUE,Duquesne,Robert Morris,TRUE,12/19/2015,72,65,75,0.4967742,7.2727275,14.272727,0.6305733,12.090909,0.8,68.36364,0.41776314,9,21.545454,10.909091,60.75,0.42338073,7.25,14.166667,0.6647059,14.333333,0.18181819,71.583336,0.46130952,9.833333,17,12.25
01ece451-d68c-4918-b704-a87c0a201134,FALSE,Wichita State,Bradley,TRUE,1/3/2016,85,58,64.75,0.4015625,9.5,20.666666,0.7096774,9.5,0.54545456,59.083332,0.42829457,4.9166665,22.333334,14.916667,51.785713,0.366617,7.071429,18.142857,0.6574803,15.214286,0.07692308,67.14286,0.43213296,9.5,26.571428,10.214286
01fafeca-425d-4eac-ad32-773f30304f6c,FALSE,Georgia Southern,South Alabama,FALSE,2/13/2016,76,80,70.40909,0.40472442,9.045455,22.181818,0.7110656,10.954545,0.42857143,74.545456,0.45932204,10.136364,25.454546,13.363636,65,0.40671352,9.782609,20.782608,0.64016736,14.217391,0.36363637,71.86957,0.43548387,9.043478,21.73913,12.086957
0207c2b4-c32e-4500-949c-34582b2ea0f8,TRUE,South Alabama,Texas State,FALSE,1/15/2016,67,78,61.142857,0.39346406,10.071428,20.5,0.60278744,13.428572,0.30769232,67.78571,0.43582886,7.714286,21.642857,11.571428,57.454544,0.4057971,9.909091,20.636364,0.66079295,10.818182,0.5,56.81818,0.42578125,6.7272725,16.181818,14.454545
0210267a-8b5b-4080-aa17-d3d09478e6b9,TRUE,Arkansas,Texas A&M,TRUE,1/28/2016,74,71,78.2,0.46434495,8.55,22.15,0.71106094,10.55,0.47368422,72.3,0.4362657,8.95,23.95,13.4,74.4,0.46393588,10.45,22.35,0.6465324,11.4,0.8947368,60.55,0.39416745,9.05,19,14.8
0210e5e3-ed11-4549-8c23-fc5c66666be6,TRUE,Nebraska,Maryland,FALSE,2/4/2016,65,70,70.91304,0.4631829,9,19.304348,0.713964,11.782609,0.54545456,65.73913,0.42893186,7.347826,21.086956,11.826087,73.434784,0.49665552,7.347826,18.913044,0.76551723,12.173913,0.8636364,61.347828,0.40278855,8.434783,15.347826,10.130435
021ace89-6128-41a4-b559-7462faa3a1f6,FALSE,South Dakota,Illinois,FALSE,12/19/2015,79,91,70.72727,0.4809287,6.3636365,17.454546,0.6666667,11,0.6,72.181816,0.44006568,9.181818,21.636364,11.454545,69.583336,0.4531722,7.25,18.166666,0.69266057,9.416667,0.54545456,68.75,0.46118012,7.0833335,14.333333,12
022a74e7-9553-4166-8249-9c5abcbb2d24,FALSE,Northern Iowa,Southern Illinois,FALSE,1/3/2016,73,75,68.42857,0.48680353,4.285714,17.5,0.7265306,9.785714,0.61538464,63.5,0.44533333,7.857143,12.785714,10.785714,73.4,0.47701862,8.533334,22.733334,0.686217,11.933333,0.85714287,63.733334,0.4347241,6.9333334,24.266666,14.733334
02305962-c45b-4d97-af59-34a67ac3940b,FALSE,Murray State,Georgia,FALSE,11/21/2015,52,63,38,0.45762712,3,10,0.8,7,1,32.5,0.3962264,3,12.5,7.5,45,0.5416667,4,22.5,0.62222224,10.5,0,46,0.4347826,6,15.5,8
0231858a-0a94-4771-a2e5-311c570b2edc,FALSE,Iowa,Iowa State,FALSE,12/11/2015,82,83,75.4,0.4732297,9.5,16.9,0.7218935,9.5,0.7777778,60.5,0.38556337,9.9,15.4,12.1,76,0.51724136,6.875,13,0.6442308,10,1,58.25,0.38260868,7.5,12.125,11.875
0237558a-d3dc-457e-88fe-034797787449,FALSE,Marshall,Ohio,FALSE,12/2/2015,70,85,52.5,0.35858586,6.75,14.5,0.6896552,10.5,0,64.5,0.4787234,9.75,19.75,11,70.333336,0.4814815,7,24.833334,0.76510066,12.666667,0.6,65.5,0.45328718,5.6666665,24,9.166667
02494d9d-c204-4a4e-8f0c-10ad47d547c2,TRUE,Texas Tech,Butler,FALSE,3/17/2016,61,71,70.125,0.44705883,8.5625,22.875,0.74590164,11,0.61290324,67.65625,0.42656162,9.28125,18.3125,11.71875,78.0625,0.46566522,9.15625,23.15625,0.731444,9.78125,0.67741936,68.9375,0.43090805,7.34375,20.0625,12.4375
02495a9d-19d6-424e-89e1-fa2e2711df88,TRUE,Army,Monmouth,TRUE,12/28/2015,91,84,77.27273,0.456621,9.272727,18.454546,0.67487687,12.454545,0.7,71.36364,0.44359756,9.090909,20.90909,11.454545,71.38461,0.42403314,7.8461537,22.153847,0.7847222,10.538462,0.75,66.61539,0.38705418,11.153846,22.846153,12.461538
024ceea7-f104-4cf9-9eea-3ce3edb7d569,FALSE,Cal State Bakersfield,Arizona State,FALSE,12/29/2015,59,75,61.8,0.44038463,9.1,16.7,0.6467066,11.9,0.5555556,60,0.4375,6.7,19.3,12.9,69.76923,0.43194443,10.846154,22.23077,0.70934254,11.692307,0.75,63.53846,0.41977078,8,17.923077,12.153846
024d65bc-d0c2-49c7-87af-3d4bc77cd8cb,FALSE,UTSA,Old Dominion,FALSE,2/28/2016,56,78,69.81481,0.4121056,7.6666665,22.333334,0.708126,12.555555,0.15384616,81.77778,0.5103957,7.5185184,24.777779,11.740741,65.06896,0.4360536,11,17.551723,0.6797643,8.689655,0.5714286,60.03448,0.40121377,8.103448,19.103449,10.344828
028c1655-bbcf-4d44-ac23-c32be71023c9,FALSE,Appalachian State,Georgia State,FALSE,2/27/2016,70,83,67.86207,0.40037015,9.551724,21.586206,0.6996805,14.103448,0.25,75.13793,0.462908,9.620689,23.172413,10.724138,61.08,0.42891374,6.48,19.72,0.6855984,11.76,0.5,61.8,0.40111643,8.68,20.6,12.8
02a7fda6-b2c2-4f78-b59a-5c9306a5519e,TRUE,James Madison,Elon,FALSE,1/8/2016,73,79,69.066666,0.44599745,8.866667,18.666666,0.7178571,11.733334,0.71428573,63.066666,0.40340218,8.6,17.933332,9.733334,73.71429,0.43757725,8.5,20,0.6857143,12.785714,0.61538464,74.57143,0.45065397,9.428572,20.642857,11.357142
02b01645-c31d-4ec8-8d37-28a663cf4034,TRUE,Wake Forest,Duke,FALSE,1/7/2016,75,91,71.5,0.4400527,10.857142,26,0.6868132,13.357142,0.6923077,71.57143,0.4438964,8.714286,19.714285,10.642858,82.46667,0.47876003,11.6,26.266666,0.7182741,9.266666,0.85714287,65.13333,0.42939815,8.6,14.6,12.533334
02b10b71-b143-4ebf-a6b9-1c97ee6d7b39,TRUE,Northwestern,Nebraska,TRUE,3/6/2016,65,54,69.96774,0.45313397,8.451612,16.064516,0.66064256,9.5161295,0.6333333,64.03226,0.4032258,8.387096,19.096775,9.83871,69.58064,0.44680852,9.290322,18.32258,0.7200704,11.225806,0.46666667,66.22581,0.4366812,7.709677,20.35484,12.129032
02b7f2e6-1521-4fe8-8036-5eceb9086e53,FALSE,Navy,Holy Cross,FALSE,1/30/2016,80,87,62.238094,0.4487666,8.809524,20.380953,0.64953274,12.619047,0.7,59.52381,0.4108004,6.952381,17.095238,12.571428,62.333332,0.41525424,5.714286,18.761906,0.71573603,11.142858,0.4,68.09524,0.46961325,7.4761906,15.809524,12.047619
02bc0dea-aea2-41eb-a242-d9f85d4641fe,TRUE,South Alabama,Rice,TRUE,12/23/2015,74,67,59.555557,0.3857143,10.111111,19.11111,0.63372093,12.777778,0.25,66.22222,0.4610245,6.7777777,20.333334,12.777778,66.9,0.42465752,7.9,23.5,0.7276596,11.2,0.33333334,75.9,0.49330783,10,23.1,11.9
02c721db-090c-4879-a6a0-3880b45353a0,TRUE,Illinois State,Southern Illinois,TRUE,2/25/2016,73,50,65.10345,0.41445336,8.965517,17.51724,0.6692913,11.75862,0.5714286,64.206894,0.4330656,7.724138,19.48276,13,72.4,0.4597839,8.766666,21.433332,0.6874028,12.066667,0.7241379,67.4,0.45217958,6.866667,22.833334,14.4
02ecfe67-b162-478c-9590-2dce86b36668,TRUE,Wake Forest,Xavier,FALSE,12/23/2015,70,78,72.454544,0.45783132,10.818182,26.90909,0.6858108,13.090909,0.8,71.63636,0.44254658,8.818182,18.636364,9.363636,74.916664,0.452454,11.166667,25.666666,0.737013,10.75,1,57.666668,0.39900663,5.4166665,16.5,13.5
030b5c12-5e2c-4c27-b2ca-072303134fb5,FALSE,Texas Southern,Stephen F. Austin,FALSE,12/5/2015,62,66,61.625,0.43002546,8,22.5,0.59444445,11.5,0.14285715,73.125,0.5090909,7.875,13.875,9.25,57.833332,0.4105263,6.8333335,18.166666,0.74311924,10,0.4,63.666668,0.53125,5.3333335,16.666666,14
031a706f-ee4d-4430-895f-7450241622ee,FALSE,Oral Roberts,Missouri State,FALSE,12/17/2015,66,85,68.4,0.44145873,7.1,21.2,0.759434,10.2,0.6666667,69.9,0.4329897,9.3,17.5,9.6,60.444443,0.4030501,8.555555,21,0.7089947,11.222222,0.25,67.44444,0.475162,5.5555553,16.222221,10.111111
0323274f-78c0-4af9-b9f1-df95b46c2e39,FALSE,Incarnate Word,Lamar,TRUE,2/6/2016,74,71,65.375,0.41705608,5.25,16.9375,0.76014763,10.625,0.53333336,66.875,0.4626683,7.625,19.6875,13.1875,69.36842,0.4148636,11.526316,24.894737,0.67230445,15,0.33333334,74.42105,0.4504673,9.842105,25,12.947369
032673bf-d686-40a3-ab50-4a535b206c4b,FALSE,Arkansas,LSU,FALSE,1/17/2016,74,76,79.47059,0.47265625,8.6470585,21.941177,0.7265416,10.588235,0.5625,71.411766,0.43576017,8.529411,22.82353,14.117647,78.35294,0.4754755,10.058824,24.764706,0.6745843,11.117647,0.625,71.29412,0.43045685,9.588235,21.470589,13.235294
0329f186-10fb-43c1-a3f7-35cf751bc2ec,TRUE,UCF,Massachusetts,TRUE,12/9/2015,67,63,65,0.46478873,8.714286,17.428572,0.6967213,11.428572,0.5,58.857143,0.36363637,10.714286,13.142858,7.428571,70.5,0.46539378,7,20.625,0.6545454,9.875,0.71428573,63.625,0.4084507,9.5,21.375,10.75
032dfe0d-47ec-4af3-826c-ebf2e15cbe53,TRUE,Massachusetts,Boston University,TRUE,12/3/2015,99,69,66.833336,0.46075085,6.3333335,21,0.6825397,9.666667,0.8,61,0.40460527,9,22.166666,9.833333,63.42857,0.4505814,5.142857,15.857142,0.6756757,10.714286,0.5,64.85714,0.43888888,9.142858,22,8.714286
03340c28-9c43-4992-9f29-552a8e78640d,FALSE,Tennessee,TCU,FALSE,1/30/2016,63,75,74.42857,0.4283452,9.904762,21.380953,0.7416481,11.047619,0.5,72.28571,0.42067876,10.904762,20.809525,12.428572,65,0.41465595,9.523809,23.333334,0.67755103,13.761905,0.45,65.28571,0.43627906,7.7619047,21.809525,14.190476
03486167-96f9-44ca-9bdb-00e2f4d2027e,FALSE,South Alabama,Denver,FALSE,11/28/2015,56,69,59.8,0.40839696,9.4,18.8,0.62765956,10.6,0.25,66.4,0.49367088,5.8,21,10,58.166668,0.4876033,4.8333335,15.5,0.6666667,9.833333,0.8,50.666668,0.38617885,7.3333335,16.666666,12
0348d6b0-22de-4f84-aed6-c286978ccc2a,FALSE,Grand Canyon,Seattle,TRUE,2/13/2016,71,60,73.75,0.45528457,9.666667,23.875,0.7015707,11.416667,0.82608694,65.75,0.4227581,8.666667,19.5,12.708333,61.68182,0.42630187,8.090909,17.863636,0.653944,13.772727,0.47619048,64.818184,0.41520467,9.863636,17.545454,12.090909
034ca41b-4c99-4234-9ad2-c12ff9e33370,FALSE,Siena,Monmouth,FALSE,1/18/2016,69,85,73.111115,0.4591937,11.222222,23.333334,0.70238096,14.722222,0.64705884,68.833336,0.40936255,8.777778,24.055555,12.833333,76.5,0.44541064,7.7777777,23.666666,0.76760566,11.555555,0.7647059,70.72222,0.39338234,11,23.38889,13.277778
0360c21b-af4a-48d9-a9e4-8682e5a0d8a5,TRUE,Hawaii,Long Beach State,TRUE,3/13/2016,64,60,75,0.45934466,8.866667,25.333334,0.6855263,11.933333,0.82758623,64.333336,0.3969419,8.066667,21.766666,13.533334,71.03125,0.42660046,8.75,21.59375,0.68017364,11.40625,0.58064514,71.25,0.44575605,8.65625,21.03125,13.0625
0367867a-8a5a-49f3-a97b-d1d2fe99c1e8,TRUE,North Carolina-Wilmington,Charleston,TRUE,1/31/2016,65,55,77,0.45679012,9.894737,22.31579,0.7004717,10.368421,0.7222222,69.42105,0.42741117,8.052631,28.736841,13.631579,63.8,0.42724746,8.4,16.95,0.6578171,11.5,0.6315789,61.05,0.42871794,6.65,20.6,12.5
03727982-6637-4d13-b3f5-5685c460ecf9,TRUE,Cincinnati,Temple,FALSE,12/29/2015,70,77,72.57143,0.4593176,11.928572,21.857143,0.6960784,11.071428,0.7692308,56.714287,0.3736979,8.785714,13,12.071428,64.27273,0.39452496,9.272727,17.545454,0.7512953,7.7272725,0.5,64.27273,0.4118644,8.818182,19.181818,8.909091
03796f63-f319-429e-ac88-f9931d7eaa30,TRUE,Iowa State,Arkansas-Pine Bluff,TRUE,12/13/2015,78,64,76.77778,0.5131086,7.5555553,12.777778,0.6347826,10.333333,1,60.88889,0.3942857,7.5555553,11.888889,12.111111,48.4,0.35329342,7.8,12.7,0.63779527,14.7,0.22222222,69.6,0.43636364,12.6,30.5,12.6
03829917-6864-4371-80f1-d9b107424724,FALSE,Michigan,Texas,TRUE,11/28/2015,78,72,64,0.47186148,5.6,15,0.7866667,7.8,0.5,55,0.40434784,8.4,15.4,9.6,58.6,0.36864406,12.6,29.4,0.6530612,11,0.5,57.4,0.3611111,12.8,21.8,12
03888016-c3d1-49a8-b9bb-7a7a3469d8a6,FALSE,Tulane,East Carolina,TRUE,2/10/2016,100,92,61.56,0.3962804,10.68,17.32,0.6605081,13.04,0.33333334,65.64,0.42313322,8.52,19.28,11.64,67.208336,0.42968142,8.458333,19.791666,0.7242105,11.875,0.4347826,68.833336,0.4438738,9.875,15.708333,11.541667
038d4e34-0335-432e-89c7-296af80110b7,TRUE,Texas A&M,Cal Poly,TRUE,12/30/2015,82,63,72.833336,0.4827044,9.583333,22.25,0.6516854,12.416667,0.8181818,59,0.39180326,8.5,20.083334,14.583333,69.36364,0.44147158,7.7272725,19.727272,0.68202764,9.818182,0.4,70.72727,0.46324787,7.909091,20.90909,9.636364
03a54bc2-680e-4543-be87-6b917aa08e58,TRUE,Massachusetts Lowell,New Hampshire,FALSE,1/22/2016,76,78,69.55556,0.45187438,7.1666665,17.055555,0.6970684,14.388889,0.3529412,78.166664,0.4853801,9.166667,20.722221,12.777778,65,0.42366865,7.875,20.375,0.6993865,11.5625,0.46666667,69.625,0.4551887,6.5,18.3125,10.375
03a597cf-918a-4519-ab74-9d8d67d6a6fc,FALSE,Elon,Northeastern,TRUE,1/31/2016,71,67,72.809525,0.4328238,8.476191,18.095238,0.65789473,12.142858,0.5,75.666664,0.45625,9.380953,20,10.666667,69.818184,0.4349662,7.8636365,19.636364,0.7314815,11.727273,0.52380955,69,0.46178862,7.590909,15.863636,11.454545
