season,School,team_id,Games,SRS,SOS,win_pct,pts_avg,opp_pts_avg,fg_pct,allow_fg_pct,ft_pct,allow_ft_att_avg,poss_avg,off_rebs_avg,allow_off_rebs_avg,def_rebs_avg,allow_def_rebs_avg,to_avg,steal_avg,off_rating,ft_att_avg
2011,New Mexico ,1b1977ec-b32f-4ce3-95a4-d07bab4816cd,35,15.6,3.34,0.8,72,59,0.462,0.384,0.707,16,76.12,11,10,23,21,13,6,94.58749343,21
2011,New Mexico State ,5016fe1a-9571-4d10-bf5b-b9c1b496bd57,36,8.73,0.08,0.722,78,68,0.474,0.43,0.668,18,83.36666667,14,10,23,20,14,6,93.56257497,29
2011,Niagara,f7575278-12ec-494a-b544-427c1759d43d,33,-6.67,-2.86,0.424,70,74,0.405,0.457,0.701,26,80.24848485,12,11,16,25,12,8,87.22906125,21
2011,Nicholls State,c0d19efd-d40c-4e32-8e90-dbcb28178b5d,30,-18.55,-3.94,0.333,66,77,0.429,0.476,0.673,24,76.95333333,9,12,17,24,15,5,85.76626527,19
2011,NJIT,500d7223-ecff-494b-9539-28427156c783,32,-12.09,-8.27,0.469,69,67,0.423,0.417,0.703,23,77.9375,10,11,21,25,12,7,88.53247795,17
2011,Norfolk State ,a8f75c12-c4db-401f-99e3-b48209d85274,36,-3.68,-5.39,0.722,68,67,0.44,0.412,0.656,21,79.1,11,11,21,22,14,6,85.96713021,23
2011,North Carolina ,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,38,21.34,7.07,0.842,81,67,0.459,0.394,0.682,13,86.54736842,15,11,26,23,11,6,93.59036731,24
2011,North Carolina A&T,53aaac6a-796e-41a6-a04e-6ce74c5717f8,32,-12.34,-5.89,0.375,69,72,0.42,0.415,0.653,22,82.25625,11,14,20,25,15,7,83.88420333,21
2011,North Carolina Central,e4c315a0-e83f-4d14-856e-34a0463059e3,32,-6.12,-6.98,0.531,70,63,0.47,0.414,0.706,20,75.91875,9,11,19,21,15,8,92.20383634,23
2011,North Carolina State ,52df1e19-b142-4a76-a439-ad68455d0581,37,12.1,6.8,0.649,72,67,0.458,0.415,0.704,18,78.74594595,12,11,22,22,12,6,91.43327842,20
2011,North Carolina-Asheville ,ad9fce12-6b1a-400c-bcbe-29d84d065fc0,34,3.06,-2.72,0.706,80,71,0.482,0.444,0.764,20,80.00588235,11,12,21,21,13,8,99.9926476,26
2011,North Carolina-Greensboro,612f7f66-1de1-4d42-b842-9a508daab911,32,-9.67,-1.96,0.406,69,76,0.403,0.462,0.685,25,84.25625,13,11,17,25,15,7,81.89303464,19
2011,North Carolina-Wilmington,c54279f9-3028-4663-893a-7d22482f8098,31,-5.5,0.18,0.323,64,70,0.416,0.438,0.679,21,77.41935484,12,12,22,24,13,5,82.66666667,18
2011,North Dakota,de8fc8a7-253f-4597-8a48-a0104ef226ae,32,-8.76,-6.33,0.531,67,66,0.443,0.423,0.63,19,76.83125,9,10,22,24,14,6,87.20409989,21
2011,North Dakota State,984e7518-e418-45d5-9797-979b8c2085c1,31,0.01,-2.5,0.548,73,68,0.488,0.434,0.721,22,73.77419355,8,9,22,21,12,6,98.95059029,20
2011,North Florida,09920a5f-1b25-466c-b5ae-6167214f5ba9,32,-3.44,-0.05,0.5,67,70,0.458,0.452,0.609,20,77.21875,11,12,20,22,15,5,86.7664913,20
2011,North Texas,10f450ce-143b-4e46-8bfe-52c644b68b07,32,-0.39,-2.56,0.563,70,65,0.434,0.406,0.712,19,81.39375,12,10,23,24,14,6,86.00168932,19
2011,Northeastern,93df9b18-e9fc-42a7-bb45-a736c203b4dc,31,-3.27,-0.4,0.452,62,65,0.428,0.442,0.702,20,74.26451613,11,11,17,21,15,7,83.48536183,19
2011,Northern Arizona,1753768d-e46e-40b1-8d69-a8ae5cccec03,29,-16.72,-3.53,0.172,62,71,0.408,0.493,0.693,16,77.15862069,11,10,17,23,14,6,80.35395066,16
2011,Northern Colorado,7e42fa84-68cd-47a6-b49a-18b5414d8084,28,-6.23,-2.19,0.321,72,75,0.481,0.454,0.699,21,76.98571429,10,9,20,20,16,5,93.52384487,21
2011,Northern Illinois,3f0ac618-3742-471a-9d1f-03e08f3deca2,31,-15.62,-1.79,0.161,55,67,0.371,0.44,0.671,22,74.30322581,12,9,18,22,16,5,74.02101242,16
2011,Northern Iowa,2c93a75d-5449-4ec1-9ca2-1e6c812399a4,34,6.99,4.74,0.588,65,61,0.43,0.439,0.729,14,69.5,7,8,21,24,10,5,93.52517986,17
2011,Northwestern,4b7dedc0-7b48-49a4-aad6-8a94a33274d2,33,8.87,7.84,0.576,69,68,0.45,0.452,0.691,16,70.47878788,8,12,17,23,10,6,97.90179723,17
2011,Northwestern State,71874e7e-8260-43f9-bb7c-65f267dbe8ce,32,-6.29,-4.15,0.5,70,69,0.426,0.428,0.611,22,82.58125,12,14,20,25,14,8,84.76500416,24
2011,Notre Dame ,80962f09-8821-48b6-8cf0-0cf0eea56aa8,34,11.18,6.47,0.647,66,61,0.434,0.414,0.704,14,70.91764706,10,11,20,23,10,5,93.06569343,19
2011,Oakland,aeaaef0d-5238-414e-ac04-c55a22cba208,36,0.29,-0.54,0.556,79,78,0.45,0.488,0.737,18,80.13333333,11,9,19,24,11,6,98.58569052,24
2011,Ohio ,327f09e2-e75f-4014-8ef7-caf9202cd583,37,7.17,0.17,0.784,70,62,0.428,0.412,0.69,21,78.04324324,12,11,18,23,13,9,89.69386342,20
2011,Ohio State ,857462b3-0ab6-4d26-9669-10ca354e382b,39,23.95,9.07,0.795,74,59,0.476,0.407,0.709,15,77.08717949,11,8,23,21,11,7,95.99521022,21
2011,Oklahoma,b2fda957-e15c-4fb2-8a13-6e58496f561e,31,7.28,6.67,0.484,69,68,0.435,0.43,0.727,18,79.03870968,13,10,21,22,12,6,87.298996,18
2011,Oklahoma State,8ab00d43-840a-4c96-bdee-bf88fa6e3f11,33,7.02,8.95,0.455,66,68,0.425,0.427,0.739,20,73.48484848,8,12,21,25,11,6,89.81443299,20
2011,Old Dominion,ce967953-5c50-4220-87b2-99acb9606e84,36,4.08,0.36,0.611,65,62,0.405,0.402,0.617,20,80.09444444,15,10,21,23,13,8,81.15419297,21
2011,Oral Roberts,095417ae-62b0-4109-afc4-d92918599dd4,34,5.24,-1.5,0.794,72,65,0.484,0.469,0.746,16,74.14117647,10,8,18,19,12,6,97.11202793,21
2011,Oregon,1da70895-f77f-44ef-b216-d63c02e696eb,34,10.19,4.72,0.706,74,68,0.469,0.438,0.709,18,76.83529412,10,11,20,21,12,6,96.3099066,21
2011,Oregon State,532d3874-b4b3-4c5c-acc6-749a6db26c8f,36,8.84,3.38,0.583,78,72,0.475,0.455,0.677,21,82.56666667,11,11,20,22,14,9,94.46911587,25
2011,Pacific,c9570e17-c4fd-41e6-908a-1a083941319d,30,-8.04,-2.61,0.367,62,67,0.405,0.435,0.688,18,72.78,10,11,18,24,12,5,85.18823853,19
2011,Penn State,4aebd148-8119-4875-954c-66779867989b,32,3.72,7.75,0.375,61,65,0.393,0.434,0.686,21,74.5375,12,8,18,23,12,6,81.83800101,17
2011,Pennsylvania,e6c94452-1adf-4fb9-90e5-10f165c57c5a,33,1.12,-0.1,0.606,65,63,0.443,0.427,0.729,21,71.21818182,8,10,18,22,12,7,91.26882818,15
2011,Pepperdine,17479d6f-c8f1-458b-9412-8c76279a2bb4,29,-7.4,-0.23,0.345,59,65,0.396,0.428,0.659,21,73.82758621,12,9,20,23,13,4,79.91592714,19
2011,Pittsburgh,24051034-96bb-4f78-a3a6-312f3258780f,39,9.43,5.89,0.564,69,65,0.453,0.441,0.699,17,75.26666667,13,10,19,19,12,4,91.67404783,17
2011,Portland,224e3b21-30e7-4a05-9e8c-62721d581db8,31,-7.88,3.82,0.226,65,76,0.428,0.462,0.718,25,77.49677419,10,10,19,22,15,4,83.87445887,18
2011,Portland State,79965018-7f6f-4273-9eef-65c99b592b01,32,-4.04,-4.07,0.531,76,73,0.483,0.455,0.737,17,77.7,10,10,21,21,13,5,97.81209781,23
2011,Prairie View,91ec9ba2-12e5-4a75-9410-a166c82163fd,32,-16.87,-10.29,0.438,63,65,0.393,0.414,0.541,22,83.9875,14,10,20,26,16,7,75.01116238,19
2011,Presbyterian,b06b63b0-20e6-4c78-bdcf-5feac3d7995e,29,-6.76,-4.65,0.483,65,66,0.464,0.466,0.703,16,69.8,8,9,18,20,12,4,93.12320917,19
2011,Princeton,fe406882-9f22-495e-9df6-ef357a6803c6,32,2.57,-1,0.625,66,62,0.462,0.424,0.679,18,71.34375,8,10,22,22,12,6,92.50985545,16
2011,Providence,7d3b9c72-cbdd-4b64-9aa3-a5bde9b75fdc,32,4.16,4.56,0.469,68,69,0.427,0.423,0.704,17,77.55625,12,13,20,22,12,5,87.67829801,22
2011,Purdue ,12d7f888-675b-459f-9099-a38f771d8a95,35,13.88,8.05,0.629,71,66,0.44,0.442,0.656,18,74.30285714,11,10,18,24,8,6,95.55487195,19
2011,Quinnipiac,6a8d2a24-2128-47a0-913f-3d29e9d6592c,32,-2.01,-5.8,0.563,70,67,0.426,0.408,0.638,22,82.63125,16,10,22,22,12,5,84.71371303,23
2011,Radford,f2cf9ba2-ac8c-4d92-8e7a-48dd88e8f40b,32,-13.14,-3.34,0.188,61,68,0.384,0.448,0.637,25,77.8,12,10,17,25,13,7,78.40616967,17
2011,Rhode Island,7e42bca2-3cd7-4aca-aa46-f190fe5d8eb4,31,-3.78,3.1,0.226,68,75,0.401,0.475,0.69,20,83.81290323,15,10,19,24,14,6,81.13309214,20
2011,Rice,bb384635-c3a0-459a-8f13-fcd7177313e5,35,1.42,1.1,0.543,69,66,0.447,0.409,0.684,20,77.29142857,9,10,23,24,13,7,89.2725122,21
2011,Richmond,9b66e1e0-aace-4671-9be2-54c8acf5ecfc,32,4.71,2.9,0.5,68,67,0.428,0.44,0.763,19,72.7125,9,12,18,23,11,6,93.51899605,20
2011,Rider,0b73b9b9-1e29-4b14-b5d8-0405fe942e32,32,-5.4,-2.4,0.406,71,74,0.45,0.436,0.72,20,77.33125,9,13,20,23,15,5,91.81281823,21
2011,Robert Morris,6906e22d-92fa-40cb-8c05-ec8391ac1979,37,0.67,-4.3,0.703,68,63,0.418,0.43,0.701,22,77.6972973,14,9,17,21,13,8,87.51913177,23
2011,Rutgers,b03bb029-4499-4a2c-9074-5071ed360b21,32,5.42,5.76,0.438,65,65,0.424,0.42,0.697,23,78.29375,12,11,17,22,14,8,83.02067534,17
2011,Sacramento State,1dc13b18-f9b3-4bb9-b1cf-979fcd8c2b6f,28,-9.67,-5.71,0.357,66,69,0.451,0.449,0.699,21,74.29285714,9,9,20,22,13,4,88.83761177,20
2011,Sacred Heart,3556d445-b3f1-467e-b150-952b32dfb150,32,-6.87,-5.56,0.438,71,72,0.46,0.443,0.745,20,77.86875,10,11,20,22,15,6,91.17906734,19
2011,Saint Francis (PA),6637ac5f-59c2-4888-af34-a86d138ccfb3,29,-13.18,-4.42,0.207,60,69,0.459,0.463,0.653,18,71.63448276,8,12,16,21,15,6,83.75854433,17
2011,Saint Joseph's,f9e4261e-d11d-46c4-bd33-c7bbc94ef0e8,34,8.25,4.25,0.588,71,67,0.47,0.4,0.692,16,75.36470588,9,12,23,22,12,4,94.20855448,19
2011,Saint Louis ,1e42cce3-236b-4f3e-9650-2c45e6332e1e,34,15.15,4.06,0.765,68,57,0.449,0.414,0.72,18,72.24117647,10,9,19,22,11,6,94.12914258,19
2011,Saint Mary's (CA) ,b18f34af-a7f1-4659-a2e5-fc11a31cd316,33,11.26,0.78,0.818,74,62,0.473,0.428,0.729,15,74.93333333,11,9,23,20,11,6,98.7544484,21
2011,Saint Peter's,e66d7ed2-9b4c-48c8-adaa-a276793b057d,31,-13.37,-2.44,0.161,58,68,0.406,0.444,0.648,23,74.86451613,10,11,17,24,15,7,77.47328507,15
2011,Sam Houston State,67322042-9c40-4dc2-b33a-4754c02ec82a,32,-9.09,-3.2,0.406,58,60,0.416,0.408,0.598,19,73.39375,10,10,21,23,15,5,79.02580261,21
2011,Samford,c13f96ba-c79c-452f-9f63-3b45fae4e543,30,-8.68,-2.96,0.367,66,69,0.444,0.431,0.655,18,72.70666667,9,12,19,23,12,5,90.77571979,15
2011,San Diego,620d5944-7156-47d3-aad5-5b3824557d03,31,-3.76,0.87,0.419,67,70,0.451,0.452,0.656,19,74.55483871,8,10,19,24,13,6,89.86673589,19
2011,San Diego State ,e6914f16-ca37-4d2e-ba26-a425910283e2,34,9.04,3.79,0.765,71,63,0.453,0.405,0.701,16,76.77058824,10,9,23,23,12,5,92.48333461,20
2011,San Francisco,d24efd99-8717-43b9-a086-9986a684ac04,34,1.9,-0.17,0.588,75,70,0.467,0.463,0.687,17,78.88235294,10,8,20,23,13,8,95.07829978,21
2011,San Jose State,29de4e5e-ee5b-48c8-bffc-1972e7da1e30,31,-7.86,-1.19,0.29,67,72,0.395,0.451,0.746,19,76.9483871,11,11,19,25,11,4,87.07135072,18
2011,Santa Clara,28023973-1d9d-4d01-b939-dc8f9b44fb1c,30,-6.79,0.96,0.267,69,74,0.409,0.463,0.708,26,77.72666667,11,10,19,26,11,5,88.77262201,19
2011,Savannah State,3eacc387-0ad8-4c5e-a666-c8ab447d224f,33,-3.59,-5.92,0.636,63,59,0.417,0.426,0.589,21,77.36969697,14,9,18,22,14,6,81.42722858,20
2011,Seattle,7e100f63-0b32-49f6-a954-f5b7c8cf48ad,27,-4.18,-2.76,0.444,76,75,0.435,0.419,0.696,25,88.42962963,13,11,23,26,15,8,85.94404423,16
2011,Seton Hall,aef5e386-d8e8-460c-8014-3a2f090fd988,34,10.23,5.7,0.618,68,63,0.435,0.412,0.674,19,76.30588235,11,10,21,23,12,8,89.11501696,18
2011,Siena,aba39ad0-6d9f-4946-bf7e-5c63bf966ce6,31,-5.71,-2.94,0.452,63,66,0.424,0.405,0.681,14,76.12258065,11,11,21,22,14,5,82.76125095,18
2011,SIU Edwardsville,c206712f-2298-4279-b76c-834ac42809b9,27,-13.3,-5.5,0.37,65,71,0.441,0.444,0.655,19,75.64444444,9,11,20,23,15,5,85.92831962,19
2011,South Alabama,10c614fa-9646-46cf-a1fb-5af96772bbb8,29,-2.81,-1.98,0.586,66,67,0.425,0.414,0.7,17,80.08275862,15,11,21,20,16,4,82.41474337,21
2011,South Carolina,1c7ec608-3b36-4cee-adac-9265e3792597,31,2.65,6.27,0.323,61,65,0.402,0.446,0.701,20,73.94193548,12,11,16,21,12,6,82.4971643,14
2011,South Carolina State,a44f8c85-7ab6-4a4e-b6f1-c69a4cabe1ed,31,-20.8,-6.11,0.161,64,77,0.395,0.472,0.651,21,83.01290323,14,13,18,25,15,6,77.09644828,20
2011,South Carolina Upstate,2e78bd1b-9422-491e-9c73-37cf83b0e34e,34,-0.16,-1.6,0.618,71,68,0.439,0.451,0.637,21,82.76470588,14,10,19,22,15,8,85.78535892,20
2011,South Dakota,c946b7ac-5159-4817-93c4-fc9495c6425b,28,-9.56,-2.88,0.357,70,75,0.451,0.458,0.7,16,76.89285714,8,10,20,25,13,6,91.03576405,18
2011,South Dakota State ,6ef40534-5fad-4755-84de-7dcbd645d1f0,35,7.34,-1.87,0.771,76,66,0.468,0.449,0.727,16,75.60571429,10,9,20,22,10,6,100.5215025,22
2011,South Florida ,55af9c69-3675-4b9b-a882-96640b782fff,36,9.2,7.29,0.611,59,56,0.437,0.386,0.705,16,69.13333333,10,10,20,20,13,5,85.34233365,16
2011,Southeast Missouri State,6a7083ab-1832-48c0-9168-427b35adbcde,31,-6.12,-5.33,0.484,70,70,0.475,0.439,0.63,21,76.31612903,11,10,20,22,13,5,91.72372982,19
2011,Southeastern Louisiana,55cd5bb4-b030-4a7a-9652-6cebaf81c574,29,-11.94,-6.44,0.414,59,61,0.411,0.411,0.591,20,76.35862069,11,10,21,23,15,6,77.26697977,20
2011,Southern,a3b13d27-ec14-4a7d-88a2-0bc9f7b58984,31,-16.17,-11.35,0.548,60,63,0.41,0.387,0.685,23,73.70322581,8,13,21,25,14,5,81.40756303,19
2011,Southern California,3a000455-de7c-4ca8-880e-abdce7f21da9,32,-0.51,6.58,0.188,52,59,0.387,0.434,0.611,16,68.03125,8,10,16,25,10,5,76.43546164,13
2011,Southern Illinois,7cdfcf92-7fe7-46f1-9b66-6912114182e6,31,-3.51,3.12,0.258,62,69,0.414,0.468,0.64,25,77.17419355,11,9,17,24,14,7,80.33773616,19
2011,Southern Methodist,3f4515ea-4472-46b9-ac9e-16d7d8f22a38,32,-1.26,1.34,0.406,59,60,0.419,0.426,0.673,17,67.575,7,10,17,23,12,6,87.31039586,17
2011,Southern Mississippi ,6120ac5d-e0f2-4b28-9e6f-ee71596a7e88,34,7.79,3.61,0.735,71,65,0.415,0.444,0.736,20,78.34117647,13,8,19,23,11,6,90.62922361,22
2011,Southern Utah,c7116621-45ed-4ab1-9ad9-dee524120569,31,-6.22,-3.18,0.452,65,67,0.474,0.455,0.723,23,73.31612903,9,9,18,20,13,5,88.65716297,19
2011,St. Bonaventure ,22d90601-19d4-461b-a901-924d12f116ed,32,8.25,2.84,0.625,70,65,0.456,0.417,0.761,20,75.3125,11,10,21,19,13,5,92.94605809,22
2011,St. Francis (NY),e19cfc47-f23f-4c64-ba29-2e6d12dc45b2,30,-6.02,-6.75,0.5,69,68,0.431,0.439,0.663,24,80.23333333,11,10,20,23,16,6,85.99916909,19
2011,St. John's (NY),c1f4aae1-aa16-4095-aeab-10e5c2a1236a,32,2.63,6.98,0.406,66,70,0.42,0.44,0.68,16,79.44375,13,14,17,23,14,7,83.07764928,22
2011,Stanford,683ab61f-546f-44da-b085-c3a5740554aa,37,12.64,3.99,0.703,71,63,0.445,0.413,0.666,20,79.36756757,12,9,20,22,13,6,89.4571954,21
2011,Stephen F. Austin,5ef64f01-86ae-4553-9834-c79cc0859eaf,32,-1.46,-5.67,0.625,61,54,0.447,0.408,0.632,17,72.40625,11,7,20,20,13,7,84.24687095,20
2011,Stetson,394d1b2b-7a19-4d43-b04a-5f366c24e5bf,29,-7.48,-0.66,0.31,72,78,0.441,0.463,0.695,20,82.82758621,11,12,21,23,17,6,86.92756037,19
2011,Stony Brook,23426c0b-1705-4dfb-a0e2-efdbdd8fd6f6,32,-0.45,-6.22,0.688,66,59,0.427,0.419,0.693,14,75.63125,14,8,19,21,12,5,87.26551525,17
2011,Syracuse ,8cd24de1-2be8-4b77-bcfa-47be0495a5f4,37,21.12,8.02,0.919,74,61,0.467,0.385,0.698,17,76.44864865,12,14,19,21,10,9,96.79700205,19
2011,Temple ,8598d1b6-106b-4083-a512-2e495729525a,32,10.44,4.94,0.75,75,69,0.469,0.435,0.719,19,77.74375,10,11,21,22,12,7,96.47077739,19
2011,Tennessee,b827dbdf-230f-4916-9703-3bb9004e26eb,34,9.49,6.58,0.559,68,65,0.438,0.412,0.702,19,76.28235294,11,10,22,22,13,5,89.14250463,20
2011,Tennessee State,87721c44-53a2-47aa-9b3a-0f1c99b0f328,33,-3.06,-2.73,0.606,68,66,0.437,0.441,0.689,19,78.10909091,12,9,19,22,15,7,87.05772812,21
2011,Tennessee Tech,fe037cba-25d9-42f5-a461-61d7102c17de,33,-3.81,-3.06,0.576,71,71,0.464,0.453,0.712,20,78.00606061,10,10,19,21,15,6,91.01856888,22
2011,Tennessee-Martin,9febd5fa-982f-4f40-ad1d-8e49be96cf4f,31,-17.09,-3.15,0.129,62,75,0.413,0.505,0.703,21,77.83225806,11,10,16,23,15,6,79.65848806,19
2011,Texas ,6ed15092-2670-450a-99c2-61d861e87644,34,14,8.12,0.588,72,66,0.434,0.416,0.733,22,78.85294118,13,12,19,21,12,6,91.30921298,24
2011,Texas A&M,ef184799-d79b-49d9-a662-991eaf4044cd,32,5.57,6.54,0.438,61,61,0.432,0.41,0.657,19,73.18125,10,9,19,22,13,5,83.35468443,15
2011,Texas A&M-Corpus Christi,fe21a988-3e96-4f3c-8f9f-b449ccda43b0,30,-12.21,-3.04,0.2,58,67,0.396,0.435,0.6,23,76,10,11,19,25,15,5,76.31578947,20
2011,Texas Christian,f7fcbb6e-4a55-41ea-ba21-f763ed914467,33,1.72,3.44,0.545,72,72,0.435,0.478,0.691,21,79.73939394,10,9,19,24,13,6,90.29414,22
2011,Texas Southern,eb157f98-0697-459c-9293-ddb162ceb28b,33,-10.26,-8.68,0.455,61,62,0.413,0.405,0.63,18,76.19393939,11,12,20,22,16,8,80.05886096,22
2011,Texas State,1e5dc9e4-c60d-487b-8279-dfbec9229faa,30,-8.66,-5.31,0.433,76,74,0.432,0.446,0.712,25,84.68666667,12,12,20,26,14,8,89.74258049,21
2011,Texas Tech,f8c705b7-87d3-411a-9c8b-5124daab0469,31,-2.61,6.1,0.258,59,68,0.438,0.423,0.702,25,72.12903226,7,11,19,21,17,5,81.79785331,19
2011,Texas-Arlington,7c2b372b-b5f0-466e-90cf-880beec57584,33,3.35,-5.09,0.727,76,67,0.447,0.41,0.703,20,83.94545455,13,11,22,22,16,7,90.53497942,26
2011,Texas-El Paso,06d15d35-4955-4fdd-83d9-32d24dbd795b,32,2.92,2.85,0.469,63,63,0.458,0.422,0.683,18,70.83125,8,10,20,21,13,4,88.94379246,19
2011,Texas-Rio Grande Valley,92456e1e-f48c-4385-96ab-14cb27d18726,32,-13.66,-4.44,0.344,62,68,0.415,0.446,0.705,18,73.59375,8,11,19,24,15,5,84.2462845,18
2011,Texas-San Antonio,953151f2-1e42-4cb0-a99e-202493a64dcf,32,-1.83,-4.4,0.563,73,67,0.447,0.419,0.743,18,77.4,9,11,20,23,13,8,94.31524548,20
2011,Toledo,34dd83ac-64f2-4b73-8577-899b2a46f5cc,36,-3.35,-3.64,0.528,69,66,0.455,0.425,0.726,17,75.14444444,10,12,20,21,13,6,91.8231554,20
2011,Towson,6f3eec09-2918-4739-a0e8-5d79e14a8332,32,-16.71,1.54,0.031,51,69,0.367,0.441,0.586,19,75.61875,13,11,19,21,18,5,67.44359038,20
2011,Troy,6373b18c-62f6-49bc-bd4c-8959a2466516,28,-7.48,-0.85,0.357,71,75,0.41,0.468,0.676,18,81.60714286,14,12,18,26,12,6,87.00218818,16
2011,Tulane,399ad7fb-de60-45a6-a71f-d26e00f1a4ec,31,-0.12,-1.61,0.484,64,61,0.422,0.425,0.662,17,74.07096774,10,9,19,23,12,7,86.40362338,21
2011,Tulsa,2959bd24-7007-41ae-a3a3-abdf26888cfc,31,5.82,2.85,0.548,67,64,0.45,0.418,0.681,21,75.02580645,10,9,22,21,14,4,89.30260556,23
2011,UC-Davis,8aaad1c0-d16e-4b9f-8541-dac670addd71,31,-15.6,-2.63,0.161,62,74,0.41,0.465,0.684,21,74.34193548,8,12,19,24,15,4,83.39842055,17
2011,UC-Irvine,39d00ef7-320d-47cf-a2fa-859bc24d16b4,32,-6.07,-1.24,0.375,68,72,0.417,0.415,0.637,21,80.8375,11,12,21,26,15,4,84.11937529,18
2011,UCLA,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,33,10.53,5.28,0.576,68,62,0.461,0.417,0.668,18,74.89090909,11,9,21,21,11,7,90.79873756,18
2011,UC-Riverside,6b170a32-8445-4cb1-8638-724996c3094b,31,-8.01,-2.22,0.452,59,63,0.41,0.393,0.689,19,73.52258065,9,11,20,24,13,4,80.24745525,16
2011,UC-Santa Barbara,3b6293f3-03db-46d2-8793-248963c2d83b,31,4,-1.38,0.645,72,66,0.46,0.403,0.694,19,76.27096774,12,12,23,21,11,5,94.40027068,19
2011,University of California ,aacdc78d-b7fa-48f6-9686-2fdb8a95030e,34,13.79,4.53,0.706,71,61,0.476,0.415,0.744,14,74.86470588,10,9,22,21,12,4,94.83774652,18
2011,Utah,0d037a5d-827a-44dd-8b70-57603d671d5d,31,-9.31,5.49,0.194,55,69,0.405,0.47,0.666,17,68.97419355,7,10,18,24,14,5,79.7399682,16
2011,Utah State,7672ff16-8436-47e6-8546-0fb5494ec7ee,37,3.49,-0.37,0.568,68,64,0.475,0.415,0.719,17,71.41621622,9,11,22,20,12,3,95.21646988,20
2011,Utah Valley,4200f37c-86e0-413e-a5c4-e5edf1e272e7,33,-6.53,-7.11,0.606,69,66,0.424,0.414,0.698,17,79.48484848,12,10,23,24,12,6,86.80899733,20
2011,Valparaiso,df3da9d7-2d2b-44e2-99e2-08c4945a203b,34,0.61,0.02,0.647,68,65,0.467,0.423,0.715,19,72.26470588,8,10,21,21,14,6,94.0984941,21
2011,Vanderbilt ,72971b77-1d35-40b3-bb63-4c5b29f3d22b,36,15.71,8.04,0.694,72,64,0.461,0.419,0.699,16,74.83333333,10,11,21,21,12,5,96.21380846,21
2011,Vermont ,18e89867-9201-41ce-ba19-fadddf92fa17,36,0.98,-5.19,0.667,67,60,0.443,0.406,0.739,17,73.46111111,11,10,21,21,12,6,91.20471905,19
2011,Villanova,4383eb6a-7fd8-4ff2-94c5-43c933121e88,32,7.89,7.64,0.406,70,70,0.412,0.414,0.754,20,80.76875,13,11,21,22,13,5,86.66718254,22
2011,Virginia ,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,32,12.51,4.23,0.688,62,54,0.457,0.4,0.722,15,67.69375,7,8,21,21,11,6,91.58895762,17
2011,Virginia Commonwealth ,c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,36,8.79,0.63,0.806,68,59,0.41,0.424,0.685,18,76.30555556,12,10,18,24,11,10,89.11539862,20
2011,Virginia Tech,324ccccc-575b-4b82-acb0-fbb8e68da13b,33,8.93,6.21,0.485,65,62,0.42,0.417,0.725,19,73.56363636,11,11,19,22,11,5,88.35887296,18
2011,VMI,227d3567-d57b-417e-afc4-735e4cb308a1,33,-9.43,-5.16,0.515,79,80,0.445,0.483,0.719,21,83.56363636,10,12,19,27,13,8,94.53872933,23
2011,Wagner,3b644902-cd06-4930-9a3e-6c78cfb1f464,31,3.6,-5.5,0.806,73,64,0.441,0.408,0.743,24,79.19354839,12,11,18,22,13,7,92.17922607,22
2011,Wake Forest,4fbebf0a-e117-4a0c-8f15-c247535a2a1b,31,-0.75,4.19,0.419,65,70,0.427,0.441,0.736,17,73.24516129,8,11,20,24,12,5,88.74306351,21
2011,Washington,e52c9644-717a-46f4-bf16-aeca000b3b44,35,10.79,5.27,0.686,75,70,0.448,0.422,0.623,22,83.89142857,14,11,22,23,13,6,89.40126694,22
2011,Washington State,2d4f0015-adb4-4877-8c15-4a6eed7eed03,37,6.17,4.06,0.514,68,65,0.468,0.426,0.709,19,71.46486486,9,10,20,20,13,4,95.15165267,21
2011,Weber State,4743cb7c-784a-4b95-a380-5471f92f2217,32,1.51,-3.65,0.781,77,69,0.459,0.428,0.814,18,75.04375,8,10,23,23,10,5,102.6068127,20
2011,West Virginia ,f770d3a2-221c-49ce-9c7a-680f7417fe9e,33,12.13,7.53,0.576,71,66,0.438,0.449,0.671,17,79.74545455,14,10,19,21,12,6,89.03328773,22
2011,Western Carolina,6bff595c-32cb-4028-837c-c7de2a2107e6,35,-6.57,-3.42,0.486,71,70,0.423,0.452,0.69,22,80.61142857,13,11,19,24,13,8,88.07684128,19
2011,Western Illinois,cc9e5424-ab3b-41ec-b2aa-7e8a73d759c6,33,-2.84,-1.39,0.545,61,60,0.458,0.439,0.686,15,67.15757576,7,8,18,22,11,6,90.83115242,16
2011,Western Kentucky ,881380da-861c-4ab6-a7d2-20699d8ea883,35,-2.66,0.51,0.457,64,68,0.394,0.432,0.687,21,80,12,11,20,24,15,5,80,22
2011,Western Michigan,f2164f01-2cbc-4967-bb1c-93656d790921,34,-1.8,0.17,0.412,68,69,0.435,0.426,0.709,19,77.42352941,12,11,22,21,14,4,87.82859748,21
