market,season,team_id,points_avg,opp_pts_avg,possesion_avg,fg_pct,allow_fg_pct,off_rebs_avg,allow_off_rebs_avg,def_rebs_avg,allow_def_rebs_avg,ft_att_avg,allow_ft_att_avg,ft_pct,turnover_avg,take_away_avg,win_pct,off_rating
South Dakota State,2015,6ef40534-5fad-4755-84de-7dcbd645d1f0,75.75,69.09375,67.948133619021462,0.44608648056923916,0.42573696145124718,9.1874999999999982,7.5624999999999991,24.5625,21.625000000000004,22.968749999999996,22.156250000000004,0.746938775510204,11.28125,11.3125,0.75,111.48209077341673
Kentucky,2013,2267a1f4-68f6-418b-aaf6-2aa0c4b291f1,74.799999999999983,66.625,67.097303955870643,0.45347786811201446,0.41083223249669748,12.949999999999998,9.025,24.174999999999994,18.324999999999992,28.675,20.900000000000006,0.68090671316477769,11.774999999999997,10.275000000000004,0.72499999999999987,111.47988904173458
Canisius,2015,0113eea0-c943-4fff-9780-ae0fb099e7ef,76.545454545454547,78.393939393939391,68.66497031344997,0.41956305858987092,0.47624132407901759,9.8484848484848477,9.1515151515151523,20.545454545454543,24.6060606060606,22.545454545454547,22.121212121212121,0.74059139784946237,10.939393939393939,13.454545454545455,0.42424242424242431,111.47671687037919
UCLA,2017,ec0d6b67-4b16-4b50-92b2-1a651dae6b0f,81.181818181818159,75.969696969696955,72.834446117408334,0.46027805362462759,0.42327790973871732,9.2121212121212146,9.2121212121212146,27.393939393939391,24.151515151515149,21.666666666666664,18.939393939393938,0.72027972027972031,11.969696969696969,10.303030303030306,0.63636363636363624,111.46074763986529
Hawaii,2013,d4dc55b3-94fe-4d4f-b0bf-c50c5f064392,78.310344827586192,73.206896551724142,70.2827935483871,0.45161290322580644,0.50847457627118642,7.0,6.666666666666667,11.666666666666668,17.333333333333336,18.0,16.0,0.64814814814814814,7.3333333333333339,11.0,0.6206896551724137,111.42178743033658
Iona,2017,255c2a87-40c0-4989-bbb9-d286aac5d28e,79.470588235294159,76.529411764705884,71.33391405877498,0.46098265895953755,0.46098953377735491,7.2352941176470589,10.0,23.588235294117652,25.117647058823536,18.411764705882359,17.705882352941174,0.73801916932907352,11.323529411764705,12.941176470588234,0.58823529411764708,111.40645972379286
Manhattan,2013,7a270923-01d6-4a6f-a93e-e8786266d502,76.96969696969694,70.030303030303017,69.10727047146402,0.46,0.3925233644859813,8.5,12.5,20.0,19.5,30.0,36.5,0.81666666666666665,15.5,13.5,0.75757575757575757,111.37713361357471
Nebraska-Omaha,2015,68d2aa5b-714f-4652-96f3-b71e1752413f,84.8,83.0,76.141529476269326,0.47090229578216763,0.46905537459283386,8.5000000000000018,9.8666666666666636,22.533333333333331,24.633333333333333,26.6,23.633333333333336,0.74937343358395991,12.800000000000002,15.499999999999998,0.53333333333333333,111.37154793617485
Marshall,2015,58d8baa3-7624-4b21-a47f-a23df2bf8859,85.999999999999986,84.878787878787861,77.22440945693171,0.4658726523133303,0.46712962962962962,8.7878787878787854,10.212121212121211,25.09090909090909,26.90909090909091,20.636363636363637,23.515151515151519,0.69309838472834062,12.757575757575761,12.969696969696971,0.51515151515151514,111.36375221873655
UMBC,2016,32755362-6336-4dd3-ac34-6f72a6cc150b,80.281250000000014,78.25,72.091054050266635,0.46290491118077326,0.45766233766233766,7.1875000000000018,8.4062499999999982,24.843750000000004,25.187499999999996,20.90625,21.124999999999993,0.75186846038863975,11.71875,12.6875,0.59375,111.36090470257605
Tennessee,2017,b827dbdf-230f-4916-9703-3bb9004e26eb,73.82857142857145,65.742857142857133,66.297088334013992,0.43986083499005962,0.40897235263432447,10.057142857142855,9.0285714285714267,22.828571428571433,21.48571428571428,20.428571428571427,20.571428571428573,0.75664335664335669,11.457142857142854,13.171428571428571,0.74285714285714288,111.36020190903828
IPFW,2017,22984593-0701-4648-b8a8-f6d695238620,79.724137931034491,77.9655172413793,71.600116025075948,0.44611111111111112,0.47045324153757889,7.9310344827586219,7.448275862068968,23.103448275862071,26.068965517241381,19.620689655172413,17.862068965517242,0.7152899824253075,11.344827586206895,14.620689655172413,0.48275862068965514,111.34638092361936
Winthrop,2015,ca441726-0c57-4456-b1e7-fff098484fb5,80.275862068965523,76.0,72.096029488343831,0.46622833233711897,0.4251207729468599,7.7241379310344822,10.551724137931036,25.344827586206897,23.482758620689655,23.68965517241379,20.482758620689658,0.75109170305676853,12.758620689655171,11.344827586206895,0.689655172413793,111.34574627572823
Purdue,2015,12d7f888-675b-459f-9099-a38f771d8a95,77.885714285714286,65.171428571428578,69.955808318694679,0.47012732615083253,0.3912630579297246,9.8,7.1714285714285708,28.342857142857145,20.314285714285713,20.657142857142855,16.885714285714286,0.74412171507607194,11.971428571428572,8.9714285714285715,0.74285714285714277,111.33559336616293
Bucknell,2017,98d2123a-c7b9-4b5f-8a81-43f76d8537dc,81.057142857142836,73.114285714285714,72.806711284260388,0.47073170731707314,0.42609915809167448,8.0571428571428587,8.7428571428571455,26.171428571428571,24.05714285714286,24.94285714285714,21.085714285714282,0.718213058419244,12.285714285714285,12.142857142857144,0.7142857142857143,111.33196573138726
Iona,2015,255c2a87-40c0-4989-bbb9-d286aac5d28e,79.636363636363626,74.27272727272728,71.53955750952754,0.45698657384385877,0.42348218765679879,9.3030303030303045,9.9090909090909118,24.787878787878789,23.757575757575758,19.727272727272723,21.939393939393941,0.71121351766513052,12.575757575757576,13.666666666666666,0.66666666666666652,111.31794270010373
UC Davis,2014,8aaad1c0-d16e-4b9f-8541-dac670addd71,70.933333333333337,66.166666666666657,63.722862082045275,0.4874915483434753,0.42321644498186217,6.4666666666666668,9.9666666666666668,21.0,19.033333333333328,19.399999999999995,18.366666666666667,0.74054982817869419,13.166666666666666,11.16666666666667,0.76666666666666672,111.3153600069067
Seton Hall,2017,aef5e386-d8e8-460c-8014-3a2f090fd988,79.441176470588218,73.882352941176478,71.367354961735856,0.46862934362934361,0.43898881866796308,10.705882352941174,8.647058823529413,24.882352941176471,22.235294117647051,21.441176470588232,18.029411764705884,0.69821673525377226,12.323529411764707,12.323529411764703,0.64705882352941169,111.31304573804256
Canisius,2017,0113eea0-c943-4fff-9780-ae0fb099e7ef,76.333333333333343,71.0909090909091,68.589834426373912,0.46395468589083422,0.44803063457330417,8.3939393939393927,8.7272727272727284,21.727272727272727,22.484848484848484,17.606060606060606,20.606060606060602,0.71084337349397586,12.393939393939394,14.515151515151517,0.63636363636363635,111.28957224014223
Florida State,2017,d3c8a767-b6fc-45d4-a5f2-18406f2993f1,80.17142857142855,72.885714285714286,72.068679424457571,0.46801505174035746,0.41662752465946451,10.2,9.3142857142857132,24.62857142857143,22.714285714285715,22.457142857142866,19.685714285714283,0.69083969465648853,12.742857142857142,13.628571428571426,0.657142857142857,111.24309368741005
Indiana,2016,c3f0a8ce-af67-497f-a750-3b859376b20a,79.735294117647072,73.264705882352942,71.6808571047329,0.47854291417165667,0.42899554675903018,10.52941176470588,8.852941176470587,25.8235294117647,19.823529411764703,20.088235294117649,21.852941176470583,0.72913616398243042,14.52941176470588,10.97058823529412,0.52941176470588247,111.2365244198264
Portland State,2017,79965018-7f6f-4273-9eef-65c99b592b01,82.0967741935484,81.193548387096783,73.81556404489281,0.43028270244369909,0.4857780256553263,12.161290322580646,8.8064516129032224,21.70967741935484,25.677419354838708,22.451612903225804,25.032258064516132,0.70545977011494254,12.483870967741936,16.322580645161292,0.54838709677419339,111.2187859780075
Murray State,2016,77a69fb0-1355-4342-ac09-b4cc7949d95e,78.612903225806463,77.258064516129039,70.687815650281891,0.43566945606694563,0.45409565695437054,10.354838709677422,9.1290322580645142,23.419354838709676,23.548387096774189,21.5483870967742,22.612903225806452,0.74251497005988021,11.838709677419356,12.709677419354838,0.45161290322580638,111.21139124560423
Florida,2013,912f8837-1d81-4ef9-a576-a21f271d4c64,69.923076923076934,57.769230769230759,62.8767883992434,0.45963035019455251,0.40239640539191213,10.102564102564106,8.12820512820513,22.512820512820515,19.512820512820515,22.333333333333332,16.051282051282048,0.66819747416762343,10.923076923076925,13.051282051282051,0.9230769230769228,111.20650195918454
Boston College,2013,4b3ff02c-e0ba-435b-a565-6075bc491684,68.709677419354833,74.3225806451613,61.791396738025632,0.44422952933591231,0.46907817969661608,6.96774193548387,9.7096774193548381,19.387096774193548,20.451612903225804,22.258064516129036,22.935483870967747,0.74347826086956526,10.677419354838708,9.4516129032258061,0.22580645161290328,111.19618757067482
Liberty,2013,559db90c-741f-40d1-aa81-3fdd1d4889f3,68.9655172413793,71.758620689655174,62.022000000000006,0.38636363636363635,0.4838709677419355,5.0,12.0,20.0,18.0,12.0,11.0,1.0,19.0,9.0,0.27586206896551729,111.19524884940714
Oklahoma,2017,b2fda957-e15c-4fb2-8a13-6e58496f561e,84.937500000000014,81.6875,76.387537416692254,0.46265761396702232,0.44260789715335169,9.2500000000000018,10.406249999999996,26.53125,25.21875,21.375000000000004,17.437499999999996,0.74561403508771928,13.218750000000002,12.437499999999998,0.56250000000000011,111.19287631523964
Boston University,2013,de9a0e19-b83c-4b98-a6da-81c110cb364b,71.200000000000017,67.028571428571425,64.036833333333334,0.39655172413793105,0.49056603773584906,9.0,10.0,17.666666666666668,25.666666666666668,20.333333333333336,19.666666666666668,0.62295081967213117,10.333333333333334,12.666666666666666,0.68571428571428572,111.18601013479224
Creighton,2015,7d797407-623e-476d-b299-46de4275414d,79.628571428571433,72.371428571428581,71.6176951947248,0.470446900528592,0.4315134099616858,8.22857142857143,8.5142857142857142,26.000000000000004,24.085714285714285,22.285714285714288,19.999999999999996,0.7,11.4,12.314285714285715,0.5714285714285714,111.18561022114083
Idaho,2014,ec6185b7-4e0c-4eb8-99ef-f3a4dccf6b91,76.357142857142861,77.321428571428555,68.705143757492479,0.464576802507837,0.45820238843494659,8.6785714285714288,7.8214285714285721,23.214285714285712,21.321428571428573,22.0,23.571428571428573,0.70779220779220775,12.035714285714288,10.464285714285715,0.3928571428571429,111.13744718540948
North Carolina-Wilmington,2015,c54279f9-3028-4663-893a-7d22482f8098,78.290322580645167,72.387096774193566,70.45902509432797,0.45454545454545453,0.42626865671641789,10.064516129032258,9.4516129032258043,24.193548387096776,24.032258064516132,21.838709677419356,29.806451612903224,0.70457902511078285,11.096774193548384,13.935483870967744,0.74193548387096775,111.11468328696422
Chattanooga,2015,4c9fb59b-6cec-4b0d-bb0f-628b391d138c,74.757575757575751,68.060606060606077,67.280695619225312,0.45138511678435633,0.44462540716612375,9.4848484848484862,8.2727272727272751,22.818181818181817,20.939393939393938,23.212121212121211,17.242424242424239,0.73498694516971275,12.121212121212123,13.212121212121213,0.81818181818181834,111.11296497388463
Central Arkansas,2013,dfc2dfb7-aa67-4c48-99c9-4fa6c6bc4355,71.666666666666657,82.370370370370381,64.5027766798419,0.40816326530612246,0.46774193548387094,7.0,18.5,15.5,22.0,14.0,28.0,0.5357142857142857,19.5,12.5,0.22222222222222227,111.10632806147643
New Mexico State,2016,5016fe1a-9571-4d10-bf5b-b9c1b496bd57,77.290322580645167,68.806451612903246,69.568282712724866,0.46166950596252132,0.4297752808988764,11.548387096774192,8.9032258064516121,24.967741935483872,21.0,24.580645161290327,20.193548387096772,0.70866141732283461,13.387096774193544,13.193548387096774,0.806451612903226,111.09994320228901
IPFW,2015,22984593-0701-4648-b8a8-f6d695238620,77.812499999999972,76.15625,70.0404963390595,0.45251989389920422,0.46265560165975106,7.9687500000000027,7.5937500000000009,24.468749999999996,24.156250000000007,19.687500000000004,18.062499999999993,0.72063492063492063,12.0,10.9375,0.68749999999999989,111.09644286830425
Northeastern,2017,93df9b18-e9fc-42a7-bb45-a736c203b4dc,74.656250000000014,69.406249999999986,67.2055763102086,0.48396501457725949,0.45141588006662964,6.75,7.59375,23.656250000000004,22.156250000000004,18.8125,18.593749999999996,0.729235880398671,12.96875,12.0625,0.6875,111.08639208062212
Eastern Kentucky,2015,e48e3dd5-721c-4d96-8ff4-790fe2597bfd,79.866666666666646,79.533333333333317,71.898970245833482,0.48669426374926078,0.46272054638588506,7.3666666666666663,10.400000000000004,21.833333333333336,22.666666666666668,22.733333333333331,24.8,0.73460410557184752,14.533333333333333,14.499999999999998,0.46666666666666667,111.08179490414174
Ohio State,2017,857462b3-0ab6-4d26-9669-10ca354e382b,76.205882352941174,67.558823529411768,68.609696079792272,0.48030303030303029,0.41718106995884774,8.70588235294118,7.5,25.323529411764707,21.117647058823529,18.117647058823533,16.882352941176467,0.73051948051948057,11.499999999999998,11.970588235294118,0.73529411764705876,111.07159294848738
Georgia State,2014,94ea835b-8ce9-4de2-a5b1-971548fea974,70.11764705882355,62.617647058823508,63.137585553302884,0.47545504688361834,0.38904573687182381,7.9705882352941195,10.26470588235294,21.029411764705888,20.117647058823529,20.117647058823529,20.735294117647058,0.72953216374269,10.235294117647056,14.705882352941176,0.70588235294117663,111.05531902170675
West Virginia,2015,f770d3a2-221c-49ce-9c7a-680f7417fe9e,78.542857142857144,66.714285714285708,70.757437330500437,0.44862036156041862,0.42381786339754818,14.628571428571428,7.6285714285714281,22.457142857142856,20.799999999999997,27.771428571428572,27.085714285714285,0.6728395061728395,13.714285714285714,17.571428571428573,0.74285714285714288,111.00297029694821
St. Francis (NY),2013,e19cfc47-f23f-4c64-ba29-2e6d12dc45b2,68.516129032258078,67.258064516129025,61.729230769230767,0.38834951456310679,0.33035714285714285,10.0,15.5,22.5,20.5,19.0,29.0,0.631578947368421,13.0,10.5,0.54838709677419351,110.99462633577846
Boise State,2014,c1c54dbf-805c-47fc-a707-c803e94db2a4,69.406250000000014,60.78125,62.54053953545651,0.45146198830409356,0.42063971031985514,7.3125000000000009,7.2187500000000009,22.34375,21.03125,17.3125,16.343749999999996,0.723826714801444,10.062499999999998,12.062500000000002,0.71874999999999989,110.97801604453873
Marist,2013,15d31915-fbd6-4ae3-8e4b-f3b563c56a18,68.354838709677423,72.032258064516114,61.603995535714283,0.29126213592233008,0.47058823529411764,11.0,14.0,15.5,28.5,21.0,25.0,0.5714285714285714,18.0,13.5,0.38709677419354838,110.95845020320056
Arizona,2013,9b166a3f-e64b-4825-bb6b-92c6f0418263,72.868421052631561,58.552631578947356,65.685997689034281,0.46914743287800281,0.38020578147966683,10.236842105263159,7.6578947368421071,24.736842105263158,19.78947368421052,22.894736842105264,18.368421052631575,0.6586206896551724,10.105263157894736,12.026315789473685,0.868421052631579,110.93448164949822
Harvard,2013,5c7bf63f-bc39-43c5-9907-73b50b7a6b34,72.200000000000017,60.73333333333332,65.101637931034489,0.42633228840125392,0.39308176100628933,8.1666666666666679,8.6666666666666661,23.666666666666664,21.5,19.5,21.0,0.7350427350427351,12.833333333333334,12.5,0.83333333333333337,110.90350764520731
Nebraska-Omaha,2016,68d2aa5b-714f-4652-96f3-b71e1752413f,83.0,84.129032258064527,74.844905821940017,0.44929059379926434,0.46788990825688076,9.2903225806451619,9.38709677419355,23.64516129032258,25.032258064516128,24.903225806451616,21.354838709677423,0.75388601036269431,13.870967741935484,14.548387096774194,0.54838709677419351,110.89599096759021
South Dakota,2017,c946b7ac-5159-4817-93c4-fc9495c6425b,79.5483870967742,70.774193548387089,71.733101353548065,0.46493092454835283,0.42216216216216218,8.35483870967742,8.96774193548387,25.419354838709683,23.451612903225808,21.64516129032258,17.70967741935484,0.75111773472429211,11.161290322580646,14.000000000000004,0.70967741935483875,110.89495030293929
Lipscomb,2016,a2b8223d-40b3-4076-b5df-55655c2f8591,82.76666666666668,79.866666666666674,74.66506763155293,0.46617812852311163,0.45725534308211474,8.3333333333333321,10.299999999999999,23.999999999999996,23.833333333333329,24.366666666666664,26.200000000000003,0.72777017783857734,14.900000000000002,15.16666666666667,0.56666666666666676,110.85058822298592
Colorado State,2015,1a470730-f328-4fb1-8bbf-36a069e4d6b2,78.937499999999986,78.156249999999972,71.234872593003558,0.42083548220732336,0.45157949249093732,10.656249999999998,7.7812499999999982,25.874999999999996,24.250000000000004,25.687500000000004,21.156249999999996,0.71776155717761558,11.406250000000002,9.9687500000000036,0.5,110.8130008893326
Utah,2016,0d037a5d-827a-44dd-8b70-57603d671d5d,77.799999999999983,69.666666666666657,70.226805393706528,0.50433776749566228,0.43061107938320958,8.4666666666666686,7.4333333333333336,24.8,20.666666666666671,19.100000000000005,18.2,0.67888307155322858,12.966666666666667,11.6,0.6,110.78390874230503
Florida Gulf Coast,2017,5326c079-3dc3-468f-a601-b776dd9c1e62,81.062500000000014,73.687500000000014,73.179016758988382,0.49243609806990091,0.43321110529072815,9.125,8.09375,25.687499999999993,21.312500000000007,20.0,20.968749999999996,0.7421875,14.03125,13.531249999999998,0.625,110.77287396054462
Florida Gulf Coast,2016,5326c079-3dc3-468f-a601-b776dd9c1e62,76.548387096774221,70.870967741935459,69.115696403989432,0.48371065709552735,0.43522153673583847,9.67741935483871,8.96774193548387,23.967741935483875,20.0,19.709677419354836,20.677419354838708,0.69558101472995093,12.096774193548388,11.580645161290324,0.74193548387096775,110.75398365277235
Ohio,2015,327f09e2-e75f-4014-8ef7-caf9202cd583,78.029411764705884,74.941176470588232,70.458582107028633,0.46858908341915551,0.43467702768334143,6.9117647058823524,7.764705882352942,25.735294117647058,23.823529411764707,21.382352941176467,20.294117647058819,0.75378266850068776,11.735294117647056,10.058823529411766,0.64705882352941169,110.74507807462963
Fresno State,2017,dd8db4d8-d984-4cab-b7f6-22c6b8c2c45f,75.6666666666667,69.333333333333329,68.343298304363188,0.48502994011976047,0.43314849044978437,7.4666666666666659,6.8666666666666654,23.63333333333334,22.900000000000002,21.400000000000002,21.100000000000005,0.70249221183800625,11.533333333333335,12.666666666666668,0.63333333333333353,110.71556179464632
Detroit,2015,1b78e7f6-f25c-4921-98e2-9bc565f8dfb4,82.241379310344811,83.862068965517238,74.28370494309803,0.4587714443829552,0.47161066048667438,10.448275862068964,8.89655172413793,23.448275862068964,23.862068965517246,25.206896551724135,27.724137931034484,0.69630642954856359,13.206896551724135,12.586206896551724,0.48275862068965519,110.71254371782135
Vanderbilt,2014,72971b77-1d35-40b3-bb63-4c5b29f3d22b,70.264705882352942,64.588235294117652,63.501967309086965,0.47120418848167539,0.41022908897176347,8.264705882352942,10.147058823529413,22.205882352941181,18.999999999999996,21.441176470588236,19.000000000000004,0.71330589849108372,12.264705882352938,11.352941176470587,0.58823529411764708,110.64965206565853
Providence,2013,7d3b9c72-cbdd-4b64-9aa3-a5bde9b75fdc,73.3142857142857,69.8,66.272334785390314,0.42792338709677419,0.44273673772930094,10.771428571428567,9.02857142857143,22.914285714285718,20.999999999999996,23.742857142857137,19.457142857142859,0.78219013237063784,11.371428571428572,10.828571428571429,0.65714285714285714,110.6257776366252
Hofstra,2015,36ca2008-cd2e-4549-8b3b-c745167e07f3,78.333333333333329,74.090909090909108,70.815973554039985,0.44332493702770781,0.43927893738140417,10.515151515151514,9.6666666666666661,25.393939393939394,24.0,23.757575757575761,15.333333333333332,0.69260204081632648,11.727272727272728,11.42424242424242,0.696969696969697,110.61534481843537
St. Francis (PA),2017,6637ac5f-59c2-4888-af34-a86d138ccfb3,77.275862068965509,76.689655172413808,69.8689716982865,0.46072684642438455,0.46918378678511941,7.1379310344827571,9.6896551724137918,23.0,23.689655172413786,19.724137931034484,14.517241379310342,0.76923076923076927,11.241379310344829,12.82758620689655,0.55172413793103448,110.60111547464017
Wisconsin,2016,c7569eae-5b93-4197-b204-6f3a62146b25,72.378378378378372,62.378378378378386,65.4694613503701,0.45458801498127338,0.41244355243351732,10.756756756756756,6.9999999999999991,23.378378378378379,20.945945945945947,19.0,15.108108108108105,0.64438122332859171,10.729729729729732,12.378378378378377,0.72972972972972983,110.55288509406564
Penn State,2017,4aebd148-8119-4875-954c-66779867989b,74.743589743589723,66.692307692307708,67.60901626044199,0.46137058053251856,0.42529789184234645,9.3076923076923066,8.0512820512820529,23.333333333333339,22.076923076923073,18.512820512820515,17.948717948717952,0.70221606648199442,11.256410256410255,12.512820512820513,0.66666666666666674,110.55269530274497
Stony Brook,2015,23426c0b-1705-4dfb-a0e2-efdbdd8fd6f6,74.870967741935488,65.838709677419359,67.739382945760752,0.46800433839479394,0.41770011273957158,10.935483870967738,7.6774193548387091,24.87096774193548,21.096774193548381,19.096774193548384,15.80645161290323,0.67229729729729726,11.45161290322581,12.193548387096776,0.77419354838709675,110.52797425374399
North Florida,2014,09920a5f-1b25-466c-b5ae-6167214f5ba9,74.031249999999986,68.90625,66.994354980386944,0.45632183908045976,0.43564889606892837,8.15625,9.7187500000000018,23.1875,21.718750000000004,21.593750000000004,19.781250000000004,0.72648335745296666,12.25,11.875,0.625,110.50371336760109
Montana,2016,e3848467-66c0-41e5-8283-02e3586d8601,74.718750000000014,73.375,67.620048775713713,0.4486428951569984,0.46144994246260068,8.3437500000000018,7.5000000000000009,23.000000000000007,23.937499999999993,19.40625,24.125000000000004,0.75201288244766507,10.562499999999996,12.437500000000002,0.5,110.497923844793
Green Bay,2013,61a3e5ab-1be3-4694-b83f-edae0953f409,73.214285714285708,66.142857142857139,66.276380952380947,0.452991452991453,0.46666666666666667,7.5,6.0,19.0,23.5,16.5,22.0,0.75757575757575757,11.0,12.0,0.75000000000000022,110.46814062899661
Dayton,2013,632616c5-2dbb-4017-a449-c9dfc303f026,72.189189189189207,66.972972972973,65.350693067964059,0.45277777777777778,0.44052863436123346,9.23076923076923,9.0,20.923076923076923,21.384615384615387,21.076923076923077,23.23076923076923,0.66423357664233573,11.307692307692308,12.076923076923077,0.70270270270270252,110.46430542689606
Virginia Commonwealth,2015,c1c1e6df-a383-4fbd-ba7b-32d4f9ef9518,77.249999999999986,67.777777777777771,69.932658595131542,0.451295799821269,0.44062657908034358,10.666666666666664,8.0833333333333321,23.583333333333339,23.138888888888882,20.027777777777775,20.222222222222218,0.69209431345353678,11.333333333333337,14.722222222222225,0.69444444444444431,110.46341087535581
Princeton,2016,fe406882-9f22-495e-9df6-ef357a6803c6,70.379310344827587,61.965517241379317,63.715137150962526,0.4451219512195122,0.42371752165223187,6.96551724137931,6.6896551724137936,22.827586206896548,24.034482758620683,13.793103448275861,16.551724137931028,0.74,9.379310344827589,12.551724137931034,0.75862068965517249,110.45932488236728
Toledo,2015,34dd83ac-64f2-4b73-8577-899b2a46f5cc,76.967741935483872,71.645161290322591,69.698346318253328,0.45824175824175822,0.43756906077348068,7.9677419354838719,7.4516129032258061,24.5483870967742,23.612903225806452,20.129032258064516,16.838709677419356,0.7483974358974359,11.483870967741938,11.903225806451614,0.5161290322580645,110.42979640296969
Santa Clara,2013,28023973-1d9d-4d01-b939-dc8f9b44fb1c,69.6451612903226,71.774193548387075,63.069803418803417,0.42168674698795183,0.5,6.333333333333333,7.666666666666667,19.0,25.333333333333332,14.666666666666666,27.333333333333332,0.72727272727272729,10.666666666666666,11.333333333333334,0.38709677419354843,110.42552460145902
Cincinnati,2015,a17dfc54-415f-49c3-a2e6-d6fa9db18b0a,73.272727272727252,63.333333333333336,66.354998093762063,0.42979797979797979,0.39328788673308862,11.999999999999996,9.5454545454545467,24.151515151515152,21.454545454545457,19.939393939393938,15.606060606060607,0.70516717325227962,10.6969696969697,12.81818181818182,0.66666666666666663,110.42533249596389
Toledo,2014,34dd83ac-64f2-4b73-8577-899b2a46f5cc,75.242424242424249,70.999999999999986,68.148158390361061,0.4697876973326075,0.43617571059431526,9.15151515151515,9.4848484848484862,23.878787878787886,21.151515151515159,22.939393939393934,18.151515151515156,0.74240422721268162,12.24242424242424,10.787878787878787,0.606060606060606,110.41006245748616
UNLV,2017,68a3227f-677f-43b0-9a3a-cad79d0df9e2,83.424242424242436,78.090909090909108,75.583330333197239,0.48897795591182364,0.430776214253291,10.818181818181817,10.333333333333334,26.484848484848488,21.060606060606059,26.242424242424239,17.45454545454545,0.70438799076212466,14.151515151515156,11.090909090909092,0.60606060606060608,110.37386425879856
Rider,2017,0b73b9b9-1e29-4b14-b5d8-0405fe942e32,81.875000000000014,78.281250000000014,74.18233573543138,0.46506986027944114,0.44747899159663868,11.71875,8.71875,24.5625,24.624999999999996,26.375,21.906249999999996,0.60781990521327012,12.875000000000002,14.875,0.68749999999999989,110.36994075247812
Northwestern,2015,4b7dedc0-7b48-49a4-aad6-8a94a33274d2,72.0,65.968749999999972,65.246242965105651,0.45,0.40134529147982062,8.8125000000000018,8.53125,23.53125,22.6875,16.5,19.53125,0.66666666666666663,9.84375,10.15625,0.625,110.35118150558696
Texas Tech,2017,f8c705b7-87d3-411a-9c8b-5124daab0469,74.567567567567565,64.783783783783761,67.590038122620285,0.46014319809069215,0.40199501246882791,9.4324324324324316,8.2162162162162158,23.297297297297295,20.621621621621625,22.243243243243249,20.594594594594593,0.70352369380315916,11.648648648648651,14.459459459459456,0.72972972972972971,110.32331041489991
Virginia,2014,56913910-87f7-4ad7-ae3b-5cd9fb218fd9,65.411764705882334,51.500000000000014,59.291895156067653,0.45733788395904434,0.36690223792697291,9.5000000000000018,6.6764705882352935,23.735294117647058,18.794117647058819,18.058823529411761,14.294117647058822,0.7263843648208469,9.117647058823529,10.176470588235292,0.88235294117647045,110.32159544522233
Utah,2017,0d037a5d-827a-44dd-8b70-57603d671d5d,73.45714285714287,68.457142857142856,66.600091670385737,0.46032580136626378,0.41850220264317178,6.628571428571429,8.7999999999999989,24.028571428571428,22.714285714285715,18.714285714285715,16.828571428571429,0.75877862595419843,11.514285714285709,11.685714285714285,0.65714285714285714,110.29585848123716
Northern Arizona,2013,1753768d-e46e-40b1-8d69-a8ae5cccec03,66.483870967741936,68.709677419354847,60.280479037870343,0.36309523809523808,0.50602409638554213,9.3333333333333339,12.0,18.0,24.333333333333332,15.0,23.0,0.73333333333333328,11.666666666666666,7.3333333333333339,0.45161290322580644,110.29088027979074
UNC Asheville,2016,ad9fce12-6b1a-400c-bcbe-29d84d065fc0,76.096774193548384,69.645161290322534,69.000073295417934,0.47256438969764836,0.45486313337216072,6.93548387096774,7.9677419354838692,23.096774193548388,24.322580645161288,20.096774193548388,17.29032258064516,0.6821829855537721,11.096774193548386,15.32258064516129,0.67741935483870974,110.28506284007341
San Francisco,2013,d24efd99-8717-43b9-a086-9986a684ac04,73.483870967741936,71.838709677419345,66.63124199131407,0.37554585152838427,0.48484848484848486,10.5,8.75,19.75,27.0,21.0,25.75,0.58333333333333337,14.25,11.0,0.61290322580645162,110.28440829201587
Arkansas-Little Rock,2015,0dadedb0-2bd3-45e7-91a3-93af6c4e87f2,70.181818181818173,61.30303030303029,63.642708565720248,0.45161290322580644,0.39742840444184685,7.7878787878787881,8.18181818181818,23.060606060606062,22.606060606060613,17.424242424242422,19.878787878787879,0.72869565217391308,9.4848484848484862,13.242424242424242,0.84848484848484862,110.27471923094748
Connecticut,2013,efba5350-79bc-47aa-a189-db177b95b491,71.825000000000031,63.224999999999994,65.14968449762263,0.44912118408880664,0.391789379741187,8.0500000000000043,10.075000000000001,23.025000000000002,20.199999999999996,20.724999999999998,20.025000000000006,0.77683956574185764,11.075,12.625,0.80000000000000016,110.24612099636643
Mount St. Mary's,2017,5fe4a398-1699-4442-a364-305b2f0ac01e,71.699999999999989,71.800000000000011,65.039092470558117,0.45192307692307693,0.45272206303724927,5.8333333333333339,10.3,19.833333333333336,24.700000000000003,16.133333333333333,15.899999999999999,0.72727272727272729,10.6,13.166666666666666,0.53333333333333333,110.24139064126261
Wichita State,2015,f38b58de-3273-4723-a78b-2f918e9aa2d5,72.32352941176471,59.176470588235283,65.6049482745105,0.4274847870182556,0.38656987295825773,9.5294117647058822,5.9117647058823533,23.794117647058826,22.235294117647058,21.676470588235293,22.088235294117652,0.71913161465400266,9.38235294117647,14.970588235294118,0.73529411764705888,110.24096705196943
