2009,Grambling,28,-23.05,-12.75,0.25,63,73,0.395,0.453,0.688,29,79.178571428571,10,12,22,26,15,7,79.5669824086608,20
2009,Green Bay,35,0.33,0.75,0.629,68,66,0.437,0.441,0.734,19,74.6,11,11,21,22,12,6,91.1528150134048,19
2009,Hampton,32,-6.75,-8.36,0.438,65,64,0.424,0.412,0.678,21,77.875,11,13,23,22,15,8,83.4670947030498,22
2009,Hartford,30,-13.77,-6.04,0.267,62,70,0.398,0.444,0.639,25,73.806666666666,9,11,21,26,11,6,84.0032517387777,15
2009,Harvard,29,1.59,-3.91,0.724,73,66,0.479,0.419,0.765,21,76.71724137931,9,10,24,20,15,7,95.154620640058,23
2009,Hawaii,30,-4.91,0.33,0.333,68,72,0.431,0.452,0.66,21,78.66,13,11,22,21,14,4,86.4480040681414,24
2009,High Point,30,-14.63,-9.3,0.5,72,73,0.431,0.453,0.687,26,83.626666666666,13,11,22,24,15,6,86.0969387755109,20
2009,Hofstra,34,1.65,-0.02,0.559,70,68,0.409,0.396,0.726,27,83.429411764705,14,11,25,24,13,7,83.9032644715513,19
2009,Holy Cross,31,-8.03,-5.57,0.29,69,71,0.446,0.438,0.701,19,78.025806451612,12,11,24,21,14,4,88.4322804696554,21
2009,"Houston ",35,6.74,3.48,0.543,78,74,0.42,0.461,0.71,22,82.977142857142,12,13,21,28,9,9,94.0017905102964,21
2009,Howard,32,-19.49,-7.27,0.219,58,70,0.375,0.467,0.592,18,76.73125,12,11,22,25,14,4,75.5884988189297,21
2009,Idaho,31,-0.19,0.48,0.484,71,70,0.464,0.444,0.661,18,77.270967741935,10,10,23,22,13,5,91.8844451866082,21
2009,Idaho State,29,-10.29,0.13,0.241,66,75,0.453,0.467,0.693,22,74.393103448275,11,11,20,20,13,5,88.7179011773441,19
2009,Illinois,36,11.58,9.58,0.583,70,66,0.45,0.4,0.713,18,77.844444444444,11,11,26,23,12,5,89.9229232086788,16
2009,Illinois State,33,5.73,1.16,0.667,69,64,0.447,0.423,0.7,16,75.50909090909,11,9,23,22,13,7,91.3797254996399,21
2009,Illinois-Chicago,30,-7.58,0.94,0.267,62,70,0.387,0.44,0.716,22,76.453333333333,10,12,22,27,12,7,81.0952214858741,18
2009,Indiana,31,0.76,9.37,0.323,66,71,0.417,0.444,0.691,22,79.193548387096,12,12,22,23,15,6,83.3401221995935,22
2009,Indiana State,32,1.11,2.4,0.531,66,66,0.421,0.415,0.769,20,72.8,9,12,24,23,12,5,90.6593406593407,19
2009,Iona,31,2.31,-1.85,0.677,66,61,0.42,0.399,0.681,24,75.335483870967,10,11,23,24,13,7,87.6081185235943,20
2009,Iowa,32,2.12,8.09,0.313,60,66,0.414,0.459,0.692,15,70.94375,9,9,22,22,13,4,84.5740463395296,15
2009,Iowa State,32,9.6,8.37,0.469,70,67,0.444,0.418,0.657,15,78.85,12,11,25,23,13,5,88.7761572606214,21
2009,IUPUI,36,1.63,-4.08,0.694,74,67,0.504,0.43,0.715,16,75.655555555555,9,11,23,19,14,8,97.8117197826413,22
2009,Jackson State,32,-13.21,-10.66,0.594,63,65,0.395,0.402,0.645,25,78,12,11,25,23,14,5,80.7692307692308,23
2009,Jacksonville,33,-1.71,-2.3,0.606,69,67,0.419,0.432,0.706,24,81.563636363636,14,10,22,23,14,8,84.5965225144899,22
2009,Jacksonville State,30,-8.18,-4.22,0.367,69,71,0.435,0.441,0.732,22,77.753333333333,10,11,23,23,13,6,88.7421761124929,20
2009,James Madison,33,-4.96,-1.52,0.394,66,69,0.44,0.424,0.683,18,76.915151515151,10,13,24,23,14,6,85.8088409108823,19
2009,"Kansas ",36,24.68,8.25,0.917,81,64,0.489,0.379,0.699,18,81.372222222222,13,12,27,20,13,8,99.5425684440502,24
2009,"Kansas State ",37,19.88,10.28,0.784,79,69,0.45,0.419,0.668,25,85.14054054054,15,12,23,22,14,7,92.7877595073335,29
2009,Kennesaw State,33,-10.08,-3.69,0.394,66,70,0.407,0.448,0.68,17,79.6,13,13,21,23,14,6,82.9145728643216,16
2009,Kent State,34,5.28,0.74,0.706,70,65,0.432,0.429,0.672,19,78.1,12,10,23,24,11,8,89.628681177977,22
2009,"Kentucky ",38,21.13,6.82,0.921,79,64,0.478,0.378,0.668,18,83.010526315789,14,12,27,20,14,7,95.1686533096632,25
2009,La Salle,30,-0.28,2.46,0.4,70,73,0.44,0.436,0.667,20,81.66,14,12,24,22,15,6,85.721283370071,21
2009,Lafayette,32,-7.96,-8.99,0.594,72,71,0.453,0.456,0.764,16,75,8,12,22,23,13,7,96,20
2009,Lamar,32,-11.11,-4.22,0.438,68,71,0.424,0.444,0.677,20,82.1125,14,11,25,22,15,6,82.8132135789314,26
2009,"Lehigh ",33,-3.33,-7.79,0.667,75,70,0.454,0.427,0.718,18,78.836363636363,10,10,26,24,13,6,95.1337638376391,24
2009,Liberty,31,-13.22,-7.25,0.484,67,68,0.439,0.424,0.7,18,77.632258064516,10,11,26,23,15,6,86.3043297598273,21
2009,Lipscomb,30,-2.07,-3.07,0.567,79,75,0.465,0.467,0.705,18,82.94,12,11,24,22,14,6,95.2495780081987,22
2009,Little Rock,30,-10.06,-2.23,0.267,67,73,0.425,0.441,0.699,22,75.533333333333,9,11,24,24,13,4,88.7025595763464,24
2009,Long Beach State,33,-0.42,1.55,0.515,71,71,0.433,0.442,0.652,19,81.30303030303,11,12,23,25,14,7,87.327618337682,22
2009,Long Island University,31,-11.56,-8.25,0.452,69,71,0.4,0.434,0.691,18,81.374193548387,13,11,25,25,14,5,84.7934670577976,22
2009,Longwood,31,-14.69,-3.74,0.387,74,78,0.438,0.48,0.653,26,85.793548387096,12,11,22,26,15,7,86.2535719657099,17
2009,Louisiana,30,-4.74,-4.74,0.433,68,67,0.448,0.428,0.68,24,75.893333333333,10,11,21,23,13,6,89.5994378074494,19
2009,Louisiana State,31,0.97,5.93,0.355,61,66,0.4,0.43,0.696,19,75.638709677419,12,11,23,23,12,6,80.6465370180829,17
2009,Louisiana Tech,35,2.89,-0.4,0.686,73,69,0.451,0.436,0.686,16,80,12,11,24,23,13,6,91.25,21
2009,Louisiana-Monroe,31,-10.75,-5.3,0.387,68,71,0.421,0.464,0.724,21,78.283870967741,11,10,21,21,16,6,86.8633591560914,24
2009,"Louisville ",33,14.08,7.99,0.606,75,69,0.447,0.429,0.701,22,81.60606060606,14,13,22,21,13,7,91.9049387300415,21
2009,Loyola (IL),30,-4.85,0.56,0.467,64,67,0.421,0.432,0.688,17,74.953333333333,12,11,23,22,13,4,85.3864626878951,19
2009,Loyola (MD),30,-5.23,-4.09,0.433,64,66,0.42,0.397,0.699,24,76.74,11,12,23,22,15,6,83.3984884023977,20
2009,Loyola Marymount,34,-1.47,1.32,0.529,75,75,0.455,0.44,0.69,23,81.229411764705,12,12,23,23,12,7,92.3310884205963,23
2009,Maine,30,-6.53,-6.26,0.633,64,62,0.407,0.395,0.686,16,76.02,11,11,25,23,14,7,84.1883714811892,21
2009,Manhattan,31,-4.68,-2.97,0.355,65,67,0.405,0.413,0.684,22,77.987096774193,11,12,23,26,11,7,83.347121111847,20
2009,Marist,30,-17.21,-2.85,0.033,56,70,0.388,0.459,0.638,20,71.52,8,11,21,25,14,5,78.2997762863535,14
2009,"Marquette ",34,15.17,8.23,0.647,73,64,0.456,0.45,0.741,15,73.735294117647,10,10,21,22,10,7,99.0027921818908,19
2009,Marshall,34,7.8,1.57,0.706,79,69,0.478,0.396,0.684,20,81.358823529411,12,13,26,22,12,6,97.1007157833861,25
2009,"Maryland ",33,17.75,7.95,0.727,79,68,0.471,0.394,0.729,18,82.139393939393,12,14,25,23,11,7,96.1779679775706,20
2009,Maryland-Baltimore County,30,-16.92,-6.19,0.133,63,73,0.413,0.442,0.689,22,73.82,8,13,22,26,11,5,85.3427255486318,18
2009,Maryland-Eastern Shore,32,-16.18,-7.38,0.344,60,69,0.401,0.443,0.644,20,76.76875,12,11,23,23,15,5,78.1568020841814,19
2009,Massachusetts,32,-1.76,3.4,0.375,70,74,0.402,0.439,0.664,22,84.0625,14,12,25,25,13,5,83.271375464684,20
2009,McNeese State,30,-11.82,-4.34,0.333,67,70,0.433,0.438,0.642,26,79.473333333333,13,11,21,22,14,7,84.3050079691305,17
2009,Memphis,34,11.74,3.65,0.706,75,65,0.459,0.419,0.694,22,75.864705882352,10,12,21,22,11,8,98.8602000465237,24
2009,Mercer,33,-5.05,-1.2,0.485,76,75,0.448,0.443,0.703,21,81.127272727272,12,12,25,22,14,6,93.6799641416414,24
2009,Miami (FL),33,11.35,7.01,0.606,72,64,0.463,0.407,0.678,19,77.418181818181,11,11,24,21,14,6,93.0014091122603,20
2009,Miami (OH),32,0.56,1.43,0.438,62,63,0.435,0.419,0.727,19,69.18125,8,10,23,21,12,4,89.6196585057367,18
2009,Michigan,32,10.04,9.37,0.469,64,61,0.416,0.443,0.723,13,71.4875,10,10,20,23,10,6,89.5261409337297,15
2009,"Michigan State ",37,15.33,8.17,0.757,71,63,0.471,0.406,0.685,17,78.043243243243,13,10,25,19,13,6,90.9752043219285,20
2009,Middle Tennessee,33,-1.99,-3.33,0.576,69,64,0.445,0.445,0.736,24,75.333333333333,10,8,23,22,13,6,91.5929203539827,20
2009,Milwaukee,34,1.23,0.52,0.588,69,68,0.43,0.438,0.685,18,76.923529411764,11,9,25,23,13,5,89.6994723560458,23
2009,"Minnesota ",35,15.64,7.32,0.6,72,64,0.468,0.4,0.7,18,75.44,10,11,24,21,12,7,95.440084835631,18
2009,Mississippi,35,13.46,5.77,0.686,78,70,0.451,0.409,0.663,22,82.897142857142,13,12,26,24,12,7,94.0925070655555,20
2009,Mississippi State,36,12.55,4.6,0.667,72,64,0.434,0.389,0.685,15,77.755555555555,10,12,28,24,12,5,92.5978851100321,20
2009,Mississippi Valley State,32,-19.69,-9.88,0.281,64,72,0.409,0.453,0.636,23,80.4625,11,11,23,25,17,7,79.5401584589094,20
2009,"Missouri ",34,17.39,6.36,0.676,77,66,0.44,0.41,0.724,21,82.988235294117,12,13,22,24,12,10,92.7842358945286,21
2009,Missouri State,36,7.57,1.4,0.667,71,65,0.449,0.433,0.732,19,74.711111111111,11,9,23,22,11,5,95.0327186198693,20
2009,Missouri-Kansas City,30,-13.88,-4.75,0.4,66,70,0.421,0.48,0.7,24,75.786666666666,10,8,20,24,12,5,87.0865587614364,21
2009,Monmouth,31,-11.2,-7.82,0.387,63,66,0.404,0.443,0.685,20,76.735483870967,11,10,22,25,14,7,82.100218597613,19
2009,"Montana ",32,3.93,-2.35,0.688,69,61,0.483,0.417,0.723,19,70.85,8,9,23,20,12,6,97.3888496824277,18
2009,Montana State,29,-3.18,-2.45,0.517,68,67,0.445,0.43,0.688,20,72.848275862068,9,11,22,23,11,6,93.3446937423093,20
2009,Morehead State,35,3.51,-3.07,0.686,71,63,0.448,0.429,0.686,22,79.085714285714,14,8,23,20,14,8,89.776011560694,20
2009,"Morgan State ",37,-1.18,-6.15,0.73,76,70,0.429,0.423,0.7,24,84.627027027027,15,13,24,23,13,6,89.8058252427185,26
2009,Mount St. Mary's,31,-4.38,-6.28,0.516,65,63,0.422,0.409,0.637,17,76.754838709677,11,12,23,24,13,7,84.685214760024,21
2009,"Murray State ",36,8.69,-3.89,0.861,76,60,0.499,0.387,0.695,18,78.233333333333,12,11,24,18,14,9,97.1452918619518,22
2009,Navy,30,-12.01,-7.91,0.433,71,75,0.408,0.451,0.713,25,81.5,10,12,22,27,14,6,87.1165644171779,22
2009,Nebraska,33,6.6,6.66,0.455,66,65,0.44,0.431,0.674,21,73.412121212121,9,9,22,23,12,6,89.9034095599771,19
2009,Nevada,34,6.5,2.56,0.618,79,75,0.482,0.438,0.732,19,80.194117647058,11,12,26,23,11,5,98.5109660382905,20
2009,"Nevada-Las Vegas ",34,12.57,4.82,0.735,73,63,0.461,0.399,0.716,24,76.464705882352,9,10,23,23,11,7,95.4688822217105,18
2009,New Hampshire,30,-9.54,-6.29,0.433,60,62,0.375,0.415,0.645,21,76.14,12,9,23,25,13,4,78.8022064617809,21
2009,"New Mexico ",35,12.49,3.84,0.857,75,67,0.438,0.428,0.669,19,79.245714285714,13,9,25,23,11,6,94.6423420824924,25
2009,"New Mexico State ",34,2.06,1.66,0.647,78,77,0.46,0.449,0.7,20,80.611764705882,10,12,25,24,12,5,96.7600700525398,22
2009,New Orleans,30,-13.5,-4.5,0.267,59,66,0.403,0.448,0.686,21,73.206666666666,9,9,22,23,15,6,80.5937528458254,20
2009,Niagara,33,0.32,-2.5,0.545,72,69,0.408,0.42,0.678,20,81.612121212121,13,14,24,26,12,8,88.2221892172882,22
2009,Nicholls State,30,-10.99,-2.61,0.367,65,70,0.436,0.515,0.691,25,72.586666666666,8,8,18,23,13,8,89.5481263776643,20
2009,NJIT,31,-19.59,-8.24,0.323,61,66,0.378,0.42,0.649,22,79.083870967741,11,10,23,27,14,7,77.1333007015836,18
2009,Norfolk State,30,-11.89,-6.42,0.367,70,75,0.46,0.428,0.636,28,83.586666666666,11,13,25,23,18,8,83.7454139416181,22
2009,North Carolina,37,10.14,9.83,0.541,74,71,0.442,0.412,0.653,15,86.367567567567,15,13,26,23,15,6,85.6803104268375,23
2009,North Carolina A&T,33,-12.02,-5.66,0.333,67,72,0.401,0.416,0.624,20,82.012121212121,12,13,24,27,15,6,81.6952409104347,20
2009,North Carolina State,36,8.47,7.3,0.556,66,64,0.434,0.423,0.679,20,76.005555555555,11,12,23,23,13,6,86.8357576200576,20
2009,North Carolina-Asheville,31,-14.36,-6.47,0.484,74,77,0.444,0.432,0.674,22,85.8,13,13,26,24,16,7,86.2470862470862,23
